trial_id,condition,env_mean,env_rms,env_p95,env_integral,rwrist_mean,rwrist_rms,rwrist_p95,rwrist_integral,lwrist_mean,lwrist_rms,lwrist_p95,lwrist_integral,arm_acc_mean,arm_acc_rms,arm_acc_p95,arm_acc_integral,arm_power_mean,arm_power_rms,arm_power_p95,arm_power_integral,f0_mean,f0_rms,f0_p95,f0_integral
30_2_18_p0,vocal,0.03432240608793789,0.03543221202252822,0.0527717510874161,177.99599797204593,22.886549966865243,37.938578865814634,92.40859305199376,118689.64812816316,22.264696551149882,36.43016410530791,84.76216531267245,115464.71631426329,3.886078118652645,6.05167897165151,13.52772666437944,20153.201123332616,6.768917113684871,10.557069868905083,22.03419919319896,35103.60415156974,312.8847016338809,313.24626175757373,331.33494146856714,6570.578734311499
30_2_19_p0,vocal,0.044439358758612185,0.05389407627316699,0.12113933116011485,85.76796240412152,24.55630371314608,40.72560522758481,99.38474594508294,47393.666166371935,24.51415674347546,39.4411963355212,99.03417069537208,47312.32251490764,4.632671626474037,7.087135954611736,16.8570003531391,8941.056239094893,7.5309471411906035,11.930284445175069,29.335553952933154,14534.727982497865,233.39092454266742,237.1901219267369,320.1652339789636,74918.48677819624
30_2_20_p0,vocal,0.044684827880139374,0.059574305650176525,0.14184108726401934,91.15704887548432,28.06520281804242,44.80663462866676,105.91209160975843,57253.12388656069,28.91765024051422,43.290744488902426,101.48326472370671,59067.916303444,4.900097551931711,6.888419244520979,15.186061554824557,9996.199005940689,10.16748053079348,18.371475425830262,49.02334426653382,20741.6602828187,262.2073894638285,266.5956612017803,353.2620577396055,78400.00944968473
30_2_26_p1,vocal,0.058617546052878715,0.08542127815807896,0.2204578623574257,243.55590384971106,26.112986827355783,43.45796992434022,123.97743344393395,108526.27949015069,24.02768948962771,39.8114915079375,111.74381238675515,99835.04982940314,4.120275797247209,6.845576763364962,17.040092172521753,17119.745937562155,41.11900564204375,107.1906210009753,97.77200501386186,170849.46844269178,206.30570471594484,206.95132989596868,233.08958906891843,151015.77585207162
30_2_27_p1,vocal,0.032460341037169015,0.041121298299223334,0.08521590611912161,145.195105459257,26.38465981218751,45.029525260335554,125.41091115898914,118020.14438115768,54.90183767838497,66.54573429736656,129.60692074419188,245575.91993541596,8.68157312074818,10.62168451164084,20.61147228608431,38832.67656910661,23.036297105047748,25.71349760436923,43.6288353561139,103041.35695087857,211.29655318781494,213.71419035879723,277.39521393563666,36765.6002546798
30_2_28_p1,vocal,0.029287365577294163,0.03538695327503263,0.025964223888347012,59.394777390752566,27.785806031225768,47.955997237659524,118.27108753127561,56349.61463132586,13.330485578261147,17.341278216663248,39.280775156667794,27034.224752713606,5.805569302946738,8.49627755765325,19.401633867653167,11773.694546375986,9.220067802249417,10.350527658777894,17.507420727364806,18700.515852457316,237.375066140412,238.50453126669782,264.86911446731057,15904.129431407604
30_2_29_p1,vocal,0.11486540556853873,0.18350356581680785,0.4157213028067358,192.51441973287092,44.47628999129008,60.97024817224553,129.52954558266597,74542.26202540217,40.65698365504323,53.96340636434565,113.88806047939325,68141.10460585245,6.862566285928081,8.98595087487724,18.226031345099102,11501.661095215464,78.69514714611404,194.773900199215,565.151187132763,131893.06661688714,265.4402959217685,267.60947870646345,312.6834202922862,137232.6329915543
30_2_30_p1,vocal,0.07728574170495607,0.13911695568275656,0.3387550932627078,162.76377203063748,42.627640331304825,61.06057027425578,147.19111694774045,89773.81053772796,44.39800612434407,62.83953203384684,149.77258250409307,93502.20089786862,7.71964412613875,10.605638071229503,23.28261513638281,16257.570529648207,27.622969767742386,36.658041320574846,76.26866022397047,58173.974330865465,282.1590799223552,285.17955291724917,326.9273011614086,127535.90412490454
30_2_31_p1,vocal,0.05361850812909756,0.11204065049684846,0.27924094110115105,213.4016623538083,33.43958624363758,49.886821442167225,115.51045467710358,133094.7917638731,36.67073707000721,51.29420454962973,119.61015156486809,145949.53353862872,6.135730170161307,8.722004653387518,18.445598622866594,24420.206077242,20.94251690155039,26.196570304900195,65.01094932652339,83351.21726817056,272.52033424348133,275.5978274750972,339.761529237123,105737.88968647076
30_2_32_p1,vocal,0.03999405829067639,0.04464257946927447,0.08133549856179578,78.9482710657952,33.36416262973103,43.18049209026349,91.8507295020074,65860.85703108905,26.88585981104421,39.61332067619682,93.44537952993952,53072.68726700127,5.487472096825454,7.079634420361983,14.373659827991776,10832.269919133445,15.213859893173494,16.689571791177404,27.165764930888418,30032.159429124476,,,,
30_2_33_p1,vocal,0.04776788028688689,0.0888730136619365,0.15050049787876046,150.8031980657019,28.372109910915366,43.75736279061422,116.49225578316596,89570.75098875981,48.22718611384983,64.63845330145521,141.1816483125915,152253.22656142391,7.105372715347817,9.083484844464012,17.40940753862817,22431.661662353057,37.406894336972826,87.4698275394712,125.85950227974331,118093.56542182321,263.79771565439916,266.38016099359453,315.35327736913274,32710.9167411455
30_2_34_p1,vocal,0.056256805583152464,0.06624780738047689,0.12323867481572084,225.25224955494247,22.238508265016517,39.15649810660089,101.64404444450341,89042.98709312614,19.44328177633317,37.5975710908419,110.49193201466244,77850.90023243801,3.8799133248573088,6.652839008076023,17.06093310171696,15535.172952728664,13.645770245279959,20.24649875237933,49.428379028174696,54637.66406210096,193.22389218399593,193.50300308320521,214.08738501100103,49851.76418347095
30_2_35_p1,vocal,0.10207472575444916,0.18713573421339413,0.5394440258435067,439.8399932759214,27.396366017824796,43.350082272607004,95.98256314903591,118050.94117080705,23.2693049049923,35.67772594181016,73.24502120880047,100267.43483561181,5.0481504927579675,7.577160029834214,15.246098459316798,21752.480473294083,25.819420512216897,31.268352258560686,62.48585156330254,111255.88298714261,246.63241138439258,248.25594141205863,278.9247136675202,127755.58909711536
30_2_36_p1,vocal,0.045058859115577915,0.057077166455187706,0.12041708846089685,204.16169065268355,22.856104859475803,39.958553052590354,110.7392986112111,103561.01111828486,23.482693289968402,37.39142211430086,97.46399517288614,106400.08329684683,6.7643161498720845,11.697732333839895,28.50314024224401,30649.116475070416,22.443396872172364,42.84055831258742,117.63933195139914,101691.03122781299,205.00768666165393,205.8617800495647,237.20685056813915,168106.30306255622
30_2_37_p1,vocal,0.03816499264387254,0.052714270056686184,0.1458903060853973,177.8870307130899,38.52402103166584,55.0431996360678,139.22005247724735,179560.46202859448,35.58933696010832,54.5555550924526,146.39316851601757,165886.42220446072,7.846949548788526,10.885631590317773,25.21844798434802,36574.63184690332,17.684418905124552,23.039448541316762,47.0031287341699,82427.07651678554,269.2965862608999,270.09607476652957,312.2023033335759,151075.38489236485
30_2_38_p1,vocal,0.04231680218429685,0.05789642022294081,0.15105975416639553,159.7882450479049,64.18705489992095,83.31550068212508,156.20798505691346,242370.3193021015,59.55384015955523,78.79385201086204,160.4450473307779,224875.30044248054,14.480470289230981,17.966591665984456,30.203672686621903,54678.25581213619,28.46866426501709,31.609865427186694,52.20451468428331,107497.67626470453,268.18243180377794,270.1688397400148,308.25286498114446,131677.57401565497
30_2_39_p1,vocal,0.04371025645109204,0.061233093131332905,0.1570853718769064,214.2239668668021,33.004586337825266,49.66005901385805,111.2084179964672,161755.47764168162,30.338431356093878,40.684577056813666,80.3336456077543,148711.4792186924,9.381832276702593,17.038090278041565,45.5833231141142,45980.35998811941,35.97927673181091,64.08654029531414,175.3073609012852,176334.4352626053,252.65673188644558,253.70098119784927,296.63833300825814,201620.07204538357
30_2_40_p1,vocal,0.04769961680062236,0.0591704497388253,0.12505272344114737,155.64384962043076,28.278602525570783,47.850667348925434,129.1869784774071,92273.08004093746,31.245447946572707,44.881085534428934,121.05581287709713,101953.89664966674,8.96123635226757,13.793962171577018,28.82410585754947,29240.51421744908,73.55757560149819,141.51314116495007,370.94870676851633,240018.36918768857,265.42122793812916,271.7853941076976,356.88865519578087,43263.66015391506
30_2_44_p0,gesture,0.03133047311378222,0.03133051185089728,0.03143645997802646,117.92790080027628,99.68950460613414,114.87831392994038,223.5234591090545,375263.66411293007,95.2509371320121,112.13966452608676,219.22177356967111,358524.5273648935,11.799912737912363,14.103718743574019,23.735779058972692,44414.87154550214,37.102944095438446,39.75075036200939,60.307704732627855,139655.4815752303,269.8031945375645,279.836981572924,363.76364537064944,22933.27153569298
30_2_45_p0,gesture,0.03132569096904017,0.03132570192897898,0.03138461629720949,52.752463591863645,59.142663384706225,75.17574217125707,152.514854287142,99596.24513984528,41.28942804808349,54.960167489041716,125.84775951240837,69531.39683297259,12.469180007733586,15.138418532577711,28.58238538028172,20998.09913302336,25.502143866836263,31.88502341826698,71.10715178279243,42945.610271752266,,,,
30_2_46_p0,gesture,0.03170685882044921,0.031851210643720484,0.031560454294120084,117.60073936504614,96.37876863731388,125.81293507310541,255.8395247221885,357468.8528757972,79.25099532522503,105.59093894866929,227.06452346537688,293941.9416612596,17.498504112565954,24.37482984189798,55.54977544573268,64901.95175350712,37.50768925214735,43.17845769946194,86.6696712834525,139116.01943621453,,,,
30_2_47_p0,gesture,0.03170349134557368,0.03181695930581611,0.03195967499664318,128.55765740630127,53.68545762850464,71.35930501334468,151.0667086172594,217694.53068358632,48.28426585464245,69.34692894977742,172.64281589262333,195792.69804057514,10.719024276834315,12.775944535135142,22.515764524140266,43465.643442563145,110.63461986014384,244.91112322323272,675.2268458285628,448623.3835328833,,,,
30_2_48_p0,gesture,0.03136267355872929,0.03136289325804798,0.03154471776383089,179.95902087998869,59.36950527000084,77.32738416392988,161.09469780320296,340662.2212392648,66.65243807103502,88.81207136688953,190.0321352267004,382451.6896515989,14.559193177148538,18.041435372067326,35.06151920932789,83540.65045047831,31.552599277583944,39.45611127288167,82.93191391929584,181048.81465477668,215.76960720819412,224.08411320206224,363.65990558917923,4962.700965788465
30_2_49_p0,gesture,0.031453980498854776,0.03145485112147244,0.032095763714826794,147.14172077364265,55.885683525076296,74.16547058118776,146.59787979345703,261433.2275303069,48.54525798395662,70.25274721586983,158.72197489574955,227094.71684894906,11.901783136478114,13.492316973023252,22.704154685517018,55676.541512444615,22.65833459379618,27.50831669869594,58.68092194837803,105995.68922977854,210.65381096168585,218.15625400962074,334.4263101132981,3370.4609753869736
30_2_50_p0,gesture,0.03137831910813294,0.03137834286364529,0.03145476561677863,162.85347617120996,67.02579170222123,79.14030685126123,137.1644966949394,347863.8589345282,37.882460816100185,49.978893618780965,96.07395406671036,196609.97163555995,11.520249217939957,14.90833363395854,31.97444518414617,59790.09344110838,25.34405999278989,40.0320317731482,101.27540947277342,131535.67136257954,251.3696709211977,263.31601035427263,363.61082625658617,24131.48840843498
30_2_51_p0,gesture,0.03138303409950303,0.03138309925352846,0.03152600581589384,170.62955639899798,47.79267711215012,63.47236128171229,131.63288846961672,259879.9086023746,40.10061900117191,55.073488598792025,117.27896497485222,218027.06550937166,9.288638492257071,10.67209936074056,19.248116084531844,50502.3274824017,24.851161268881437,31.354947601583294,67.55383867669279,135115.76381890837,289.7021220511345,297.73533351005415,364.0848382570609,12457.191248198784
30_2_52_p0,gesture,0.03140801474144939,0.0314085584451909,0.03161051099701936,138.25808089186023,46.12143975380361,57.79993946588272,119.24401884100911,203026.57779624348,42.67449246029475,59.45883810789582,126.80598885272815,187853.11581021748,9.83655620805064,11.548425218674877,19.412304896489488,43300.520427838914,10.873326162271377,11.93318380552433,19.661026459523196,47864.381766318606,273.5122512556502,283.6480955121007,354.64609170319085,16957.759577850313
30_2_53_p0,gesture,0.03137744559203276,0.03137757311473853,0.03149218705543982,166.3632165289577,42.47036384886588,64.29080489138639,133.9691029073448,225177.86912668688,23.12431057941277,30.3581626212423,63.94392899675066,122605.94616557588,6.334305460534659,8.051408291547855,15.027282491970324,33584.48755175476,9.687587015310717,10.944429986328641,21.666082304381533,51363.58635517742,276.6262077759079,287.09823709246473,364.8108830481606,8022.16002550133
30_2_54_p0,gesture,0.031377993101542476,0.03137805024262073,0.0314640532060497,149.39062515644372,49.01636739354143,63.15993863262768,133.25670589050438,233366.92516065075,37.82124543780765,48.274182793737666,101.73613448952769,180066.94952940222,9.561775634730473,12.654605920223563,26.34405008424015,45523.61379695179,18.121348159915986,21.092453552564418,42.64682684266859,86275.73858936,363.81639602518163,363.81639653839466,363.84146251241395,2182.89837615109
30_2_55_p0,gesture,0.031376774035263434,0.03137685579200372,0.03146223834425678,182.45594101505685,60.6727800670654,76.93010657288049,147.01186749918273,352812.21608998533,49.70677526343656,64.11002811846065,128.745736245201,289045.09492227674,9.535042174226122,11.169162835718819,21.20199151944356,55446.270243124905,30.23873910792003,43.93290605310481,104.19496816712056,175838.26791255496,242.584619286016,247.5303688559427,317.64092253936485,8975.630913582592
30_2_56_p0,gesture,0.03139421661660593,0.031394306133627585,0.03153997055210616,140.2693598429953,91.93849636187734,119.68119039802775,220.26305590558704,410781.8089646448,59.27064590067838,76.50505114768231,139.98617295924424,264821.245884231,12.896796497608303,16.195000036181273,28.416547470087473,57622.8867513139,26.0050369516114,29.859300899643966,60.8725695426988,116190.50509979975,219.30532937046863,227.2156462304524,344.8896031305242,27193.86084193811
30_2_63_p1,gesture,0.025718672939356185,0.025718690633905073,0.02576852312839317,139.8838621171583,53.77300203149801,61.536878765803074,120.17782710244553,292471.35804931767,32.25941374886881,41.72995961692593,86.68905472871255,175458.95138009745,11.926157691178565,17.586846038423342,41.63693838927313,64866.37168232021,58.00827207969686,83.87198367290124,173.6885256214334,315506.99184147123,275.2648216308254,284.0962199389186,363.70889732734565,74321.50184032286
30_2_64_p1,gesture,0.025791787179488834,0.025792156724938314,0.02604678351269596,223.7953373564246,66.79334193297339,82.85922567422594,166.2641052468271,579565.8279524101,50.16024983316739,67.10930085885835,140.18454938337308,435240.48780239344,11.213963476427663,14.020320905451417,26.140893580754824,97303.56108496283,29.826459177767198,35.159488110233674,58.93031999241836,258804.18628548598,258.9735647042742,267.4498720005002,363.5521173103454,25897.356470427425
30_2_65_p1,gesture,0.028642894876560437,0.034768059257520675,0.0259658993867123,297.3418917135739,62.02589558825005,78.089595594872,155.65673345841387,643890.8221016238,42.07011331808127,60.85433246339584,131.12528315187814,436729.8463550017,10.126017122061238,12.547847529717489,21.98635123250078,105118.18374411772,70.60664989974848,190.64716321751106,129.57635431675618,733200.1749437883,196.80309949276622,197.35023438454644,224.4420233974145,10627.367372609377
30_2_66_p1,gesture,0.025741485039781742,0.0257415275298001,0.0258391840046622,234.40196277225255,46.262062605082335,60.865712117057505,130.05311631639245,421262.34208187973,32.6966260931424,49.506925179262026,124.05578038993502,297735.47720415465,7.630641373770068,9.689394629043266,20.1552364735173,69484.62034955024,65.4133786915374,120.38107548464238,312.4554821410938,595654.2263651396,220.0486872359443,225.83813944009293,342.29603204421807,25085.55034489765
30_2_67_p1,gesture,0.025826958611213632,0.025827202577745213,0.026083006906995602,272.9909525205281,40.488914236464026,55.27494768836377,118.25311128218765,427967.82347942475,40.15653028042621,52.19932329227853,116.84909937407414,424454.52506410505,10.24453477533158,12.335434006519286,19.261977586426987,108284.7325752548,36.46563129132797,47.52499728331885,91.66300808186826,385511.95628256456,225.86530439143368,231.69053095868514,350.25067926019966,69114.78314377871
30_2_68_p1,gesture,0.02582428094346226,0.025824876805325643,0.02610047387533026,204.11511657712572,46.99125271174456,64.6838861721818,139.56021738827172,371418.861433629,37.711167077461944,56.46973050511456,132.73113718257417,298069.0645802592,6.981805111855476,8.919920518931436,19.21251975697056,55184.18760410568,25.776832254166024,29.62608537943527,50.61257652767337,203740.08213692825,251.0653791909346,257.7638298120631,363.5811250654889,22093.753368802245
30_2_69_p1,gesture,0.025870181482359627,0.025871001756855423,0.026375558269195333,62.968021728063334,85.66590504228633,111.55165186511763,220.9134768021017,208510.81287292493,79.81501818932308,109.41403747176084,235.96877442465325,194269.7542728124,15.347700640260209,18.199037319637505,34.45670314219115,37356.30335839335,59.4809996788173,64.04223573837537,115.95141081344212,144776.7532182413,237.08466546593522,237.1060998458521,241.99747236603417,1185.423327329676
30_2_6_p0,vocal,0.0355974597439525,0.037910039684153164,0.0687016464085291,109.67577347111765,24.700223688848403,39.86560915095834,110.20078767047454,76102.52099018905,20.249103689122105,37.02741975995012,102.42337218602032,62387.488466185205,4.1511939766052395,5.8293898984903825,12.619025465749957,12789.828641920742,7.192471421515685,9.25285587705627,16.275962732137227,22160.004449689826,,,,
30_2_70_p1,gesture,0.025941118770249825,0.02594315285518842,0.02645872936407115,259.93001007790326,83.83980157186387,106.30709050304027,222.6847663971419,840074.811750076,86.12726630533133,101.25040086086793,178.7137788683508,862995.20837942,18.32952783366322,24.57060460837608,52.52261633478437,183661.86889330548,51.510095911467374,65.77468381833908,139.59942311346126,516131.1610329031,219.720371779339,227.58394760586145,372.4174638761906,29442.529818431423
30_2_71_p1,gesture,0.025847450771511935,0.025848016659309952,0.026197371746525398,97.75505881785814,82.55858168824547,110.31042656038679,218.0702548160399,312236.5559449444,50.275189049759916,76.303150708428,170.04730196462398,190140.764986192,14.288498194803608,17.23968871703195,35.44513112356708,54039.10017274725,39.12731053661043,43.615423738891735,77.19926685421014,147979.48844946065,266.58769281209686,266.58769281209686,266.58769281209686,266.58769281209686
30_2_72_p1,gesture,0.025784740633953616,0.025785410918772473,0.025882095624690866,133.82280389021926,62.7025532969701,101.1770594910112,239.64719852814773,325438.5492381584,79.21086014231744,134.85051813362185,321.5278794739778,411148.033678718,18.33652565169563,33.219189693856656,82.54683165198176,95166.56813230032,20.985703930435584,30.021454198438622,67.18418615993576,108915.80339896068,238.0407424731912,244.57395626196353,317.8740726727302,8093.3852440885
30_2_73_p1,gesture,0.02575727075107424,0.025757581000737138,0.02583885545815174,148.82551039970696,62.711790866259975,79.81776699959792,166.70915844099335,362348.7276252501,49.81225848594676,71.66957555928913,172.90215608141412,287815.2295318004,10.310048652106511,12.466545869006595,19.850472700470025,59571.461111871424,43.443863893255774,61.97191946330076,140.988595652281,251018.64557523187,253.39092030109356,259.79689854513055,334.3749851451214,13429.71877595796
30_2_74_p1,gesture,0.02665657967104957,0.028890611377908267,0.02583424345411231,281.9999563400334,67.79562373454299,94.72995936487207,205.17448946687097,717209.9034877302,35.3835335073225,50.54841683049884,121.60808724345802,374322.4009739647,11.708575928048509,14.014298188608903,24.327573323524703,123865.02474282518,31.315956649127735,39.96811031393564,73.80752677326788,331291.5053911223,205.08348880223488,206.01599491826073,243.00374700409034,16201.595615376555
30_2_75_p1,gesture,0.02573229185044408,0.02573232500273932,0.0258096546595319,150.1993875310421,53.90637437574726,71.24865307658135,140.7569538122978,314840.55671016494,41.939754591514216,58.80379796019316,142.98385282109223,244802.34755066846,12.437830624638057,16.36921454190996,30.0543209106179,72599.61735601234,68.08232441843255,122.34138360135364,302.5387327164744,397396.5276303908,243.8706397877144,251.40191056000918,363.7347709931638,51456.704995207736
30_2_76_p1,gesture,0.02576686508850302,0.02576700353654175,0.02596225787711078,254.24165782825932,25.26669220736273,38.95740226002881,91.38744656880539,249306.45201004806,25.885107578611482,38.147861277159954,89.99942117962532,255408.3564781595,5.850059635071676,7.8036233116939275,15.375939517833686,57722.538419252225,21.02690042048253,28.717259703886352,60.98297087177693,207472.42644890113,,,,
30_2_77_p1,gesture,0.025809387793049244,0.02580950577882258,0.025992937146664594,251.07372445078303,58.822460271656745,83.45671577569784,167.59409820240958,572228.6330354934,46.4231124605526,66.56334730973167,124.38379007791318,451604.0380162557,13.457609751916639,21.073766243826867,47.90943267214491,130915.62766664506,44.12743915861773,61.796495246887844,139.21825759693567,429271.72813503334,238.32036624590143,240.61057279906893,296.6064234420634,24308.677357081946
30_2_78_p1,gesture,0.025740785073529632,0.02574087782777163,0.025871664897917226,155.62878655456015,54.965594924936994,61.48097200182176,110.65454566774687,332321.98691616906,45.75195308707731,54.914417283286575,105.33240083962198,276616.30836446944,8.674567026315655,9.59037699866157,14.354561835641572,52446.432241104456,21.753865703735915,28.364825784130478,56.68270203180967,131523.87204478733,,,,
30_2_79_p1,gesture,0.02579943366463221,0.025799813474635447,0.02599641617359499,78.61087437613435,40.88364912914251,60.809438217873094,166.39648318529186,124572.47889649724,47.76256615667971,61.720548766491696,149.83874031291245,145532.53907940307,10.591809136952428,13.745596368062964,23.623506763074825,32273.242440294045,32.543644524022795,45.58178346788198,97.3728725885386,99160.48486469746,,,,
30_2_7_p0,vocal,0.03776489456286893,0.04184589408722061,0.08158767326495416,89.4650352194365,31.248697939980246,45.73430302638919,98.8173104468133,74028.1654198132,29.962560269636725,45.191151263607885,96.68565980076423,70981.3052787694,4.923988707499494,7.48862260279148,16.45539004279904,11664.9292480663,6.281933447100573,8.996208666231977,21.476252020626603,14881.900336181257,236.9887933810614,238.49983236753226,281.7922549090579,28912.632792489494
30_2_82_p0,multimodal,0.040217587350314436,0.04567944521923297,0.0969954007898197,162.84101118142314,55.708558635914606,78.70865267289054,157.60628793528718,225574.64581514464,63.75948977842007,88.74975816980562,187.27312243783769,258163.04086254875,9.79662372920022,12.488748959098418,23.829030941298758,39666.529479531695,27.975166135921903,34.365462836562564,66.70599257310515,113271.44768434779,263.05605216778855,270.33180884775874,368.1416817914748,65500.95698977935
30_2_83_p0,multimodal,0.035210017874531874,0.03864878503570822,0.058415998206098455,187.77502532487847,61.59973532130404,75.63253011126484,151.1439788300115,328511.38846851443,37.43502736469597,52.2551276695758,121.3692014214115,199641.0009359236,17.079780912423516,24.674149105072708,55.17515603907803,91086.47160595462,25.48354574739914,36.63346038709581,77.25275007350645,135903.74947087961,241.1354567629806,249.17113508128148,348.274033867166,14468.127405778836
30_2_84_p0,multimodal,0.031356903538570555,0.031357445080470385,0.0315099557135288,155.96923820084993,68.99629478181365,85.65664069657258,156.96456944267624,343187.57024474104,50.263861442977216,61.097750497950855,122.56942986995705,250012.44681736868,14.56984076391203,19.15333497046417,39.52214863456519,72470.38795969843,27.472279140648478,33.4609270369646,64.97057526124276,136647.11644558553,251.28093218312964,259.2852542394071,363.59540589068365,41963.91567458265
30_2_85_p0,multimodal,0.031338481447459654,0.03133851634013745,0.03141723522791622,163.46151922994954,46.827703152743226,67.41345651246004,155.02066912096257,244301.06944996264,46.51809827473225,64.00061844646737,147.80530169022924,242638.40060100344,8.759984092273262,11.018888273219776,22.411675552093794,45692.07702529733,24.105727863604265,30.74790986199247,60.1740065238174,125735.47653655984,248.6381715886069,257.2692810557323,363.5685032369658,47241.25260183531
30_2_86_p0,multimodal,0.09921161657827039,0.1984011110081587,0.5147551648801473,413.8116527479658,72.7961422755986,93.80449018204068,184.81458926396522,303632.70943152177,60.743357856243016,80.49467279798378,166.9214670185782,253360.54561838962,11.871128273074012,14.299862792893535,27.137196382745266,49514.4760269917,25.423798036774603,31.876635643429136,54.72056414461042,106042.66161138687,273.1039763532446,278.17881675859644,353.6936475023727,162496.86593018053
30_2_87_p0,multimodal,0.03132519845768306,0.03132521136190321,0.03138670003834382,67.91303025625686,79.2407305575802,101.42943844891549,192.5208201263174,171793.9038488339,53.155564771434335,70.11654646901644,142.5898498409185,115241.26442446964,14.388616285095717,15.561662820744782,24.069431370004896,31194.520106087515,159.4325740721801,303.1466160688763,714.0186262033027,345649.82058848644,282.85928371673253,291.62588613015197,363.6664500531036,26305.913385656124
30_2_88_p0,multimodal,0.03983720614586961,0.042620236575488184,0.0716400945644868,117.79861857333644,57.099624729290554,74.40968493035649,138.64955410577963,168843.59032451216,74.79497301357041,109.27568501751942,237.09354427555724,221168.7352011277,22.850297240071146,38.804390952655865,90.8612899211088,67568.32893889038,18.029681641277403,20.990226924092983,42.007566098541126,53313.768613257285,219.3693492618208,221.87091242986045,279.4132653664248,169791.8763286493
30_2_89_p0,multimodal,0.036067182557162285,0.03822661924114275,0.06925872655842036,129.40905101509827,55.38898186290207,71.2303525344299,141.44417475696275,198786.42786624446,54.7203388740831,67.8789229894011,139.330235227229,196336.57588021015,14.05387494489693,18.053093277116382,33.6725439110391,50425.30330229018,27.067555108102905,36.2198637977539,75.5358381930985,97118.38772787323,222.34719667027161,223.7596939636982,262.37525594678675,84491.93473470322
30_2_8_p0,vocal,0.033212360892345465,0.03351454003591447,0.045611454864232855,68.35103871644696,22.806382202979528,38.01798276277043,91.74299830242254,46935.53457373187,22.094392493941495,36.30913089913257,89.94611007059176,45470.259752531594,3.6138277170675353,5.639993709648279,13.028473927184326,7437.257441724988,6.371472455551194,11.137584340712793,29.472908057435646,13112.490313524357,,,,
30_2_90_p0,multimodal,0.031452880060653284,0.03146018282691326,0.03177960190751286,108.92132365004232,102.40514069536641,122.07093042090607,214.4538875202523,354642.550137149,87.86215181464681,108.3115777334599,204.36007949851245,304266.6317341219,13.911104219757496,16.353260230314117,31.739652366660895,48174.15391302021,41.5650304229369,48.47461944200234,92.54173766724674,143939.70035463048,,,,
30_2_91_p0,multimodal,0.0496138400297397,0.08748484779978756,0.16607808108074812,90.54525805427495,76.10660032669928,88.25197302372942,161.162679052388,138894.54559622618,76.94814106148215,90.67141883656579,155.00662291395622,140430.35743720492,14.023992215977804,15.872575045117411,26.21353321300569,25593.785794159492,26.829818944633924,34.16012983277871,75.93979712425373,48964.41957395691,,,,
30_2_92_p0,multimodal,0.044199566824846284,0.060175263902639,0.14888912752353245,61.43739788653633,112.89925583432932,148.71517842778584,319.4780468536772,156936.96254462976,87.32040178837997,96.92388769532312,166.85624141369837,121402.23084449058,20.588239143915082,23.01195442200901,33.13606007849795,28617.652410041963,91.97617841604443,107.03797671582593,172.85707048135237,127846.88799830175,,,,
30_2_93_p0,multimodal,0.03222752394557027,0.03228916018358624,0.03730046011488178,69.48254162664949,53.74833018332759,70.94896776333728,116.50321727542467,115881.39987525428,58.74583802790863,79.53380444355697,146.58421522161993,126656.02678817102,9.756188153938552,12.893935293624295,23.751712653610245,21034.341659891517,98.3201163841727,205.66184652840806,538.0019519928073,211978.17092427635,,,,
30_2_96_p1,multimodal,0.035937212402477374,0.046788936600833594,0.08860482282983498,227.123182383657,51.91572189598972,62.22989322359687,116.77350672250766,328107.36238265503,46.69043112327026,56.430821806238264,117.84001988827266,295083.52469906805,16.391504018398564,23.88905864747694,52.72378137168239,103594.30539627893,48.939691650713044,72.06014957206645,160.50602227389632,309298.85123250645,,,,
30_2_97_p1,multimodal,0.0343434705828179,0.0450608003496889,0.08375888009957909,294.770008012326,75.01750577261589,87.30453967413453,165.97387172235193,643945.7022479101,56.66848024065558,72.03786020869111,133.28226934739018,486387.1401882256,18.424856026546095,25.90076047328677,52.41410696214282,158140.53927584513,37.01604284867971,41.441457964357866,77.3637586523596,318140.99577782274,198.31294612346758,198.72946935958703,221.661079785481,13683.593282519263
30_2_98_p1,multimodal,0.04436090728630081,0.05648770008985915,0.11434263200071391,459.88952583708044,49.40910353861698,60.96543111687644,133.7698192831463,512224.17638484226,42.49123003679315,52.642038175639435,108.60879804325738,440506.58179143455,14.261364393169076,19.808732446693952,41.09562271930765,147847.56466398382,27.772342048085875,33.06157615038423,57.81121567969808,287915.87001250626,224.91236340899178,227.37232445282325,292.876565727295,343216.26656212145
30_2_99_p1,multimodal,0.02576684802229744,0.02576707242371833,0.025922758224464635,102.91279100105598,70.40518235832678,91.94723217001857,187.70194651090287,281198.2983391572,32.87548788583325,47.82660142832671,129.4178651507166,131305.6518524369,9.650579689331012,11.53397695941667,21.832125268025173,38544.41527918806,31.507866238712307,34.08700766620098,48.31689908769901,125842.41775741696,244.75273054176552,249.78219884227585,351.3554716957365,23741.014862551256
30_2_9_p0,vocal,0.034290417989248374,0.03540364688857741,0.057935238372361274,110.27798425342277,15.890213414486086,29.837281992069354,83.54689054070104,51102.92634098725,16.016738673229053,28.023005030908656,77.4030081512762,51509.83157310464,2.8711091321414375,4.754110219410344,12.058458949258284,9233.486968966863,7.076563528737803,11.149985223760405,26.573159162151622,22758.228308420774,,,,
