ID,trial_order,word,answer,exp,English
43,56,jagen,speer,2,to hunt
43,57,zwemmen,zwemmen,2,to swim
43,58,fluisteren,fluisteren,2,to whisper
43,59,fiets,fiets,2,bicycle
43,60,vliegtuig,vliegen,2,airplane
43,61,vliegtuig,springen,2,airplane
43,62,vliegtuig,skydiving,2,airplane
43,63,vlieg,wesp,2,fly
43,64,vlieg,bij,2,fly
43,65,vlieg,bang,2,fly
43,66,verdrietig,huilen,2,sad
43,67,verdrietig,traan,2,sad
43,68,verdrietig,verdriet,2,sad
43,69,piepen,lawaai,2,squeak
43,70,piepen,vals,2,squeak
43,71,piepen,herrie,2,squeak
43,72,zoet,eten,2,sweet
43,73,zoet,lekker,2,sweet
43,74,zoet,smullen,2,sweet
43,75,kruipen,baby,2,to crawl
43,76,kruipen,peuter,2,to crawl
43,77,kruipen,zwemmen,2,to crawl
43,78,grommen,boos,2,to growl
43,79,grommen,sterk,2,to growl
43,80,grommen,aanvallen,2,to growl
43,81,wind,stromen,2,wind
43,82,wind,waaien,2,wind
43,83,wind,boom,2,wind
43,84,zingen,zingen,2,to sing
43,85,eend,eend,2,duck
43,86,bitter,heet,2,bitter
43,87,bitter,vies,2,bitter
43,88,bitter,zuur,2,bitter
43,89,regen,regen,2,rain
43,90,stil,stil,2,silent
43,91,kauwen,eten,2,to chew
43,92,kauwen,kouwen,2,to chew
43,93,drinken,drinken,2,to drink
43,94,springen,spelen,2,to jump
43,95,springen,springen,2,to jump
43,96,kotsen,overgeven,2,to vomit
43,97,kotsen,kotsen,2,to vomit
43,98,juichen,winnen,2,to cheer
43,99,juichen,blij,2,to cheer
43,100,juichen,juichen,2,to cheer
43,101,klok,klok,2,clock
43,102,hoog,hoog,2,high
43,103,berg,berg,2,mountain
43,104,scherp,wondje,2,sharp
43,105,scherp,splinter,2,sharp
43,106,scherp,branden,2,sharp
43,107,slang,vis,2,snake
43,108,slang,stroming,2,snake
43,109,slang,likken,2,snake
43,110,eten,eten,2,to eat
43,111,likken,likken,2,to lick
43,112,ruiken,ruiken,2,to smell
44,0,geheim,stil,2,secret
44,1,geheim,stilte,2,secret
44,2,geheim,geluid,2,secret
44,3,eend,kip,2,duck
44,4,eend,eend,2,duck
44,5,groot,ontploffing,2,big
44,6,groot,uitbreiden,2,big
44,7,groot,groot,2,big
44,8,zwaar,zwaar,2,heavy
44,9,regen,paraplu,2,rain
44,10,regen,regen,2,rain
44,11,zout,zout,2,salt
44,12,ziek,koorts,2,sick
44,13,ziek,ziek,2,sick
44,14,langzaam,lopen,2,slow
44,15,langzaam,slowmotion,2,slow
44,16,langzaam,langzaam,2,slow
44,17,klein,klein,2,small
44,18,juichen,feesten,2,to cheer
44,19,juichen,vinden,2,to cheer
44,20,juichen,enthousiast,2,to cheer
44,21,telefoon,bellen,2,telephone
44,22,telefoon,telefoon,2,telephone
44,23,vogel,vogel,2,bird
44,24,geur,ruiken,2,odor
44,25,geur,geur,2,odor
44,26,zoet,salmiak,2,sweet
44,27,zoet,lekker,2,sweet
44,28,zoet,proeven,2,sweet
44,29,dik,dik,2,thick
44,30,bijten,spugen,2,to bite
44,31,bijten,bijten,2,to bite
44,32,vallen,vallen,2,to fall
44,33,slaan,slaan,2,to hit
44,33,slaan,slaan,2,to beat
44,34,bal,baseball,2,ball
44,35,bal,bal,2,ball
44,36,zwaaien,zwaaien,2,to wave
44,37,ei,kip,2,egg
44,38,ei,ei,2,egg
44,39,blij,lachen,2,happy
44,40,blij,mondhoek,2,happy
44,41,blij,goed,2,happy
44,42,hoorn,hoorn,2,horn
44,43,bliksem,bliksem,2,lightning
44,44,niet,nee,2,not
44,45,niet,afwijzen,2,not
44,46,niet,verboden,2,not
44,47,jagen,schieten,2,to hunt
44,48,jagen,afschieten,2,to hunt
44,49,jagen,lshiftslash,2,to hunt
44,50,gooien,granaat,2,to throw
44,51,gooien,gooien,2,to throw
44,52,fiets,fietsen,2,bicycle
44,53,fiets,fiets,2,bicycle
44,54,sneeuw,sneeuw,2,snow
44,55,koud,koud,2,cold
44,56,heet,zweten,2,hot
44,57,heet,heet,2,hot
44,58,oud,oud,2,old
44,59,verdrietig,huilen,2,sad
44,60,verdrietig,verdrietig,2,sad
44,61,zuur,vies,2,sour
44,62,zuur,zuur,2,sour
44,63,geven,wegleggen,2,to give
44,64,geven,geven,2,to give
44,65,zuigen,slurpen,2,to suck
44,66,zuigen,slikken,2,to suck
44,67,zuigen,zuigen,2,to suck
44,68,juichen,juichen,2,to cheer
44,69,bal,bom,2,ball
44,70,bal,goal,2,ball
44,71,bal,schoppen,2,ball
44,72,vrouw,lopen,2,female
44,73,vrouw,wandelen,2,female
44,74,vrouw,huppelen,2,female
44,75,onweer,game,2,thunder
44,76,onweer,brommer,2,thunder
44,77,onweer,bliksem,2,thunder
44,78,blazen,wind,2,to blow
44,79,blazen,blazen,2,to blow
44,80,ademen,hijgen,2,to breathe
44,81,ademen,ademen,2,to breathe
44,82,vangen,zoet,2,to catch
44,83,vangen,glijden,2,to catch
44,84,vangen,springen,2,to catch
44,85,kauwen,bijten,2,to chew
44,86,kauwen,eten,2,to chew
44,87,kauwen,kauwen,2,to chew
44,88,wind,wind,2,wind
44,89,eend,eend,2,duck
44,90,klok,klok,2,clock
44,91,vuur,vallen,2,fire
44,92,vuur,pijn,2,fire
44,93,vuur,koken,2,fire
44,94,vis,vis,2,fish
44,95,berg,raam,2,mountain
44,96,berg,lift,2,mountain
44,97,berg,openen,2,mountain
44,98,bang,schrikken,2,scared
44,99,bang,bang,2,scared
44,100,slang,stil,2,snake
44,101,slang,bibliotheek,2,snake
44,102,slang,wind,2,snake
44,103,sterk,winnen,2,strong
44,104,sterk,poepen,2,strong
44,105,sterk,zwaar,2,strong
44,106,ruiken,ruiken,2,to smell
45,0,klok,klok,2,clock
45,1,geheim,fluisteren,2,secret
45,2,geheim,stilte,2,secret
45,3,geheim,zwijgen,2,secret
45,4,zuur,bang,2,sour
45,5,zuur,vies,2,sour
45,6,zuur,disgust,2,sour
45,7,verbranden,alarm,2,to burn
45,8,verbranden,fluisteren,2,to burn
45,9,verbranden,wekker,2,to burn
45,10,huilen,bang,2,to cry
45,10,huilen,bang,2,to weep
45,11,huilen,huilen,2,to cry
45,11,huilen,huilen,2,to weep
45,12,drinken,drinken,2,to drink
45,13,eten,smakken,2,to eat
45,14,eten,kauwen,2,to eat
45,15,eten,eten,2,to eat
45,16,weten,ingeving,2,to know
45,17,weten,overeenstemming,2,to know
45,18,weten,akkoord,2,to know
45,19,zwemmen,zwemmen,2,to swim
45,20,juichen,winnen,2,to cheer
45,21,juichen,juichen,2,to cheer
45,22,bal,vallen,2,ball
45,23,bal,ontploffing,2,ball
45,24,bal,springen,2,ball
45,25,hoorn,wolf,2,horn
45,26,hoorn,,2,horn
45,27,hoorn,explosie,2,horn
45,28,man,grommen,2,male
45,29,man,holbewoner,2,male
45,30,man,dier,2,male
45,31,niet,ontkrachten,2,not
45,32,niet,ontkennen,2,not
45,33,niet,nee,2,not
45,34,regen,vis,2,rain
45,35,regen,fluisteren,2,rain
45,36,regen,bom,2,rain
45,37,verdrietig,zielig,2,sad
45,38,verdrietig,verdrietig,2,sad
45,39,vliegen,snijden,2,to fly
45,40,vliegen,wind,2,to fly
45,41,vliegen,vliegen,2,to fly
45,42,slapen,moe,2,to sleep
45,43,slapen,slapen,2,to sleep
45,44,glimlach,blij,2,smile
45,45,glimlach,glimlachen,2,smile
45,46,glimlach,vrolijk,2,smile
45,47,sneeuw,sneeuw,2,snow
45,48,zoemen,dansen,2,buzz
45,49,zoemen,swingen,2,buzz
45,50,zoemen,feesten,2,buzz
45,51,bliksem,gooien,2,lightning
45,52,bliksem,onweer,2,lightning
45,53,bliksem,elektrisiteit,2,lightning
45,54,scherp,snee,2,sharp
45,55,scherp,snijden,2,sharp
45,56,scherp,verwonden,2,sharp
45,57,bijten,bijten,2,to bite
45,58,blazen,blazen,2,to blow
45,59,springen,springen,2,to jump
45,60,likken,likken,2,to lick
45,61,fiets,fietsen,2,bicycle
45,62,fiets,wielrennen,2,bicycle
45,63,fiets,motor,2,bicycle
45,64,zwaaien,zwaaien,2,to wave
45,65,walgen,ziek,2,disgusted
45,66,walgen,vies,2,disgusted
45,67,walgen,stinken,2,disgusted
45,68,hond,hond,2,dog
45,69,vrouw,model,2,female
45,70,vrouw,strand,2,female
45,71,vrouw,ik,2,female
45,72,bang,bang,2,scared
45,73,langzaam,lopen,2,slow
45,74,langzaam,bejaarde,2,slow
45,75,langzaam,langzaam,2,slow
45,76,onweer,bliksem,2,thunder
45,77,onweer,onweer,2,thunder
45,78,kruipen,robot,2,to crawl
45,79,kruipen,kruipen,2,to crawl
45,80,eend,eend,2,duck
45,81,zingen,zingen,2,to sing
45,82,ik,vrouw,2,I
45,83,ik,jezelf,2,I
45,84,ik,juichen,2,I
45,85,ei,eend,2,egg
45,86,ei,hart,2,egg
45,87,ei,snavel,2,egg
45,88,blij,vrolijk,2,happy
45,89,blij,blij,2,happy
45,90,zwaar,ontspannen,2,heavy
45,91,zwaar,zwaar,2,heavy
45,92,stil,fluisteren,2,silent
45,93,stil,stilte,2,silent
45,94,stil,stil,2,silent
45,95,slang,slang,2,snake
45,96,staan,lopen,2,to stand
45,97,staan,hakken,2,to stand
45,98,staan,overeenstemming,2,to stand
45,99,telefoon,bellen,2,telephone
45,100,telefoon,telefoon,2,telephone
45,101,vliegtuig,vliegen,2,airplane
45,102,vliegtuig,vliegtuig,2,airplane
45,103,kat,kat,2,cat
45,104,vis,vis,2,fish
45,105,misschien,denken,2,maybe
45,106,misschien,twijfelen,2,maybe
45,107,misschien,overwegen,2,maybe
45,108,staart,staart,2,tail
45,109,grommen,beer,2,to growl
45,110,grommen,wolf,2,to growl
45,111,grommen,grommen,2,to growl
45,112,jagen,boogschieten,2,to hunt
45,113,jagen,jagen,2,to hunt
45,114,water,zee,2,water
45,115,water,water,2,water
46,0,zwaaien,zwaaien,2,to wave
46,1,glimlach,glimlach,2,smile
46,2,boos,boos,2,angry
46,3,kat,kat,2,cat
46,4,vuur,wassen,2,fire
46,5,vuur,stromen,2,fire
46,6,vuur,water,2,fire
46,7,hoorn,trompet,2,horn
46,8,hoorn,eenhoorn,2,horn
46,9,hoorn,hoorn,2,horn
46,10,vechten,boksen,2,to fight
46,11,vechten,vechten,2,to fight
46,12,lachen,lachen,2,to laugh
46,13,rennen,rennen,2,to run
46,14,bal,bal,2,ball
46,15,sneeuw,sneeuw,2,snow
46,16,hond,hond,2,dog
46,17,blij,glimlach,2,happy
46,18,blij,blij,2,happy
46,19,man,man,2,male
46,20,scherp,doorn,2,sharp
46,21,scherp,snee,2,sharp
46,22,scherp,gewond,2,sharp
46,23,stil,stil,2,silent
46,24,sterk,sterk,2,strong
46,25,geven,geven,2,to give
46,26,juichen,blij,2,to cheer
46,27,juichen,winnen,2,to cheer
46,28,juichen,juichen,2,to cheer
46,29,geheim,stil,2,secret
46,30,geheim,stilte,2,secret
46,31,geheim,fluisteren,2,secret
46,32,vrouw,aandacht,2,female
46,33,vrouw,oneens,2,female
46,34,vrouw,ruzie,2,female
46,35,vis,vis,2,fish
46,36,goed,ja,2,good
46,37,goed,begrijpen,2,good
46,38,goed,eens,2,good
46,39,dik,buikpijn,2,thick
46,40,dik,vol,2,thick
46,41,dik,tegenvaller,2,thick
46,42,bijten,eten,2,to bite
46,43,bijten,happen,2,to bite
46,44,bijten,smikkelen,2,to bite
46,45,vangen,vliegen,2,to catch
46,46,vangen,woe,2,to catch
46,47,vangen,lucht,2,to catch
46,48,weten,eens,2,to know
46,49,fiets,schuiven,2,bicycle
46,50,fiets,sleeen,2,bicycle
46,51,fiets,skieen,2,bicycle
46,52,vliegtuig,wind,2,airplane
46,53,vliegtuig,waaien,2,airplane
46,54,vliegtuig,rijden,2,airplane
46,55,bitter,vies,2,bitter
46,56,bitter,lekker,2,bitter
46,57,bitter,vies,2,bitter
46,58,luidruchtig,kletsen,2,noisy
46,58,luidruchtig,kletsen,2,loud
46,59,luidruchtig,ruzie,2,noisy
46,59,luidruchtig,ruzie,2,loud
46,60,luidruchtig,verwarring,2,noisy
46,60,luidruchtig,verwarring,2,loud
46,61,misschien,verbazing,2,maybe
46,62,misschien,teleurstelling,2,maybe
46,63,misschien,kiezen,2,maybe
46,64,piepen,bellen,2,squeak
46,65,piepen,achteruit rijden,2,squeak
46,66,piepen,vogel,2,squeak
46,67,huilen,lachen,2,to cry
46,67,huilen,lachen,2,to weep
46,68,huilen,huilen,2,to cry
46,68,huilen,huilen,2,to weep
46,69,slaan,schieten,2,to hit
46,69,slaan,schieten,2,to beat
46,70,slaan,bom,2,to hit
46,70,slaan,bom,2,to beat
46,71,slaan,oorlog,2,to hit
46,71,slaan,oorlog,2,to beat
46,72,wind,wind,2,wind
46,73,zingen,zingen,2,to sing
46,74,eend,eend,2,duck
46,75,walgen,vol,2,disgusted
46,76,walgen,vies,2,disgusted
46,77,walgen,genoeg,2,disgusted
46,78,berg,skieen,2,mountain
46,79,berg,berg,2,mountain
46,80,geur,ruiken,2,odor
46,81,geur,geur,2,odor
46,82,oud,oud,2,old
46,83,regen,regen,2,rain
46,84,langzaam,slowmotion,2,slow
46,85,langzaam,langzaam,2,slow
46,86,slang,slang,2,snake
46,87,klok,tijd,2,clock
46,88,klok,klok,2,clock
46,89,telefoon,telefoon,2,telephone
46,90,ei,kuiken,2,egg
46,91,ei,ei,2,egg
46,92,hoog,lang,2,high
46,93,hoog,reaching,2,high
46,94,hoog,groeien,2,high
46,95,bang,schrikken,2,scared
46,96,bang,bang,2,scared
46,97,drinken,drinken,2,to drink
46,98,horen,luisteren,2,to hear
46,99,horen,horen,2,to hear
46,100,kotsen,kotsen,2,to vomit
46,101,fluisteren,fluisteren,2,to whisper
47,0,eend,eend,2,duck
47,1,geheim,stilte,2,secret
47,2,geheim,stil,2,secret
47,3,geheim,zwijgen,2,secret
47,4,bitter,bedorven,2,bitter
47,5,bitter,pittig,2,bitter
47,6,bitter,vies,2,bitter
47,7,goed,blijdschap,2,good
47,8,goed,geluk,2,good
47,9,goed,slagen,2,good
47,10,man,man,2,male
47,11,verdrietig,huilen,2,sad
47,12,verdrietig,verdriet,2,sad
47,13,verdrietig,verdrietig,2,sad
47,14,vallen,enthousiasme,2,to fall
47,15,vallen,vallen,2,to fall
47,16,lachen,lachen,2,to laugh
47,17,water,water,2,water
47,18,sneeuw,regen,2,snow
47,19,sneeuw,sneeuw,2,snow
47,20,zwaaien,zwaaien,2,to wave
47,21,groot,lang,2,big
47,22,groot,reus,2,big
47,23,groot,groeien,2,big
47,24,koud,koud,2,cold
47,25,ziek,ziek,2,sick
47,26,onweer,bliksem,2,thunder
47,27,onweer,onweer,2,thunder
47,28,vechten,vechten,2,to fight
47,29,horen,luisteren,2,to hear
47,30,horen,roddelen,2,to hear
47,31,horen,oor,2,to hear
47,32,fluisteren,fluisteren,2,to whisper
47,33,bal,bal,2,ball
47,34,telefoon,bellen,2,telephone
47,35,telefoon,telefoon,2,telephone
47,36,hond,hond,2,dog
47,37,ver,snel,2,far
47,38,ver,geluid,2,far
47,39,ver,echo,2,far
47,40,regen,waterval,2,rain
47,41,regen,vallen,2,rain
47,42,regen,slaan,2,rain
47,43,blazen,wind,2,to blow
47,44,blazen,blazen,2,to blow
47,45,ademen,hijgen,2,to breathe
47,46,ademen,buitenadem,2,to breathe
47,47,ademen,rennen,2,to breathe
47,48,weten,idee,2,to know
47,49,weten,denken,2,to know
47,50,weten,luisteren,2,to know
47,51,likken,zuigen,2,to lick
47,52,likken,likken,2,to lick
47,53,fiets,fietsen,2,bicycle
47,54,klok,tijd,2,clock
47,55,kind,moeder,2,child
47,56,kind,baby,2,child
47,57,kind,troosten,2,child
47,58,vrouw,begrijpen,2,female
47,59,vrouw,flirten,2,female
47,60,vrouw,verliefd,2,female
47,61,geur,huilen,2,odor
47,62,geur,ruiken,2,odor
47,63,geur,lekker,2,odor
47,64,scherp,pijn,2,sharp
47,65,scherp,steken,2,sharp
47,66,scherp,prikken,2,sharp
47,67,verbranden,vallen,2,to burn
47,68,verbranden,ongeluk,2,to burn
47,69,verbranden,neerstorten,2,to burn
47,70,geven,luisteren,2,to give
47,71,geven,begrijpen,2,to give
47,72,geven,praten,2,to give
47,73,zwemmen,muis,2,to swim
47,74,zwemmen,zee,2,to swim
47,75,zwemmen,duiken,2,to swim
47,76,juichen,cheerleader,2,to cheer
47,77,juichen,feesten,2,to cheer
47,78,juichen,dansen,2,to cheer
47,79,vliegtuig,vliegen,2,airplane
47,80,vliegtuig,zweven,2,airplane
47,81,vliegtuig,balanceren,2,airplane
47,82,snel,rennen,2,fast
47,83,snel,snel,2,fast
47,84,luidruchtig,schreeuwen,2,noisy
47,84,luidruchtig,schreeuwen,2,loud
47,85,luidruchtig,roepen,2,noisy
47,85,luidruchtig,roepen,2,loud
47,86,luidruchtig,geluid,2,noisy
47,86,luidruchtig,geluid,2,loud
47,87,langzaam,langzaam,2,slow
47,88,piepen,muis,2,squeak
47,89,piepen,rat,2,squeak
47,90,piepen,knagen,2,squeak
47,91,dik,dik,2,thick
47,92,vangen,vangen,2,to catch
47,93,staan,shouders,2,to stand
47,94,staan,bovenlichaam,2,to stand
47,95,staan,model,2,to stand
47,96,zingen,zingen,2,to sing
47,97,glimlach,glimlach,2,smile
47,98,heet,warm,2,hot
47,99,heet,verbrand,2,hot
47,100,heet,heet,2,hot
47,101,klein,klein,2,small
47,102,sterk,sterk,2,strong
47,103,huilen,huilen,2,to cry
47,103,huilen,huilen,2,to weep
47,104,eten,eten,2,to eat
47,105,jagen,schieten,2,to hunt
47,106,jagen,doodschieten,2,to hunt
47,107,jagen,jagen,2,to hunt
47,108,rennen,rennen,2,to run
48,0,zingen,zingen,2,to sing
48,1,telefoon,bellen,2,telephone
48,2,telefoon,telefoon,2,telephone
48,3,snel,rennen,2,fast
48,4,snel,snel,2,fast
48,5,vuur,heet,2,fire
48,6,vuur,vulkaan,2,fire
48,7,vuur,fornuis,2,fire
48,8,hoorn,hoorns,2,horn
48,9,hoorn,hoorn,2,horn
48,10,bliksem,bliksem,2,lightning
48,11,zout,proeven,2,salt
48,12,zout,suiker,2,salt
48,13,zout,zout,2,salt
48,14,stil,stil,2,silent
48,15,likken,likken,2,to lick
48,16,vliegtuig,vliegtuig,2,airplane
48,17,bal,bal,2,ball
48,18,walgen,afschuw,2,disgusted
48,19,walgen,vies,2,disgusted
48,20,walgen,smakeloos,2,disgusted
48,21,ei,hoog,2,egg
48,22,ei,aansteken,2,egg
48,23,ei,ei,2,egg
48,24,vrouw,dans,2,female
48,25,vrouw,vrouw,2,female
48,26,zwaar,dik,2,heavy
48,27,zwaar,moeilijk,2,heavy
48,28,zwaar,moeite,2,heavy
48,29,man,trots,2,male
48,30,man,aanzien,2,male
48,31,man,ego,2,male
48,32,ademen,ademen,2,to breathe
48,33,vallen,vallen,2,to fall
48,34,juichen,juichen,2,to cheer
48,35,zwaaien,groeten,2,to wave
48,36,zwaaien,zwaaien,2,to wave
48,37,boos,boos,2,angry
48,38,groot,hoog,2,big
48,39,groot,groot,2,big
48,40,kat,kat,2,cat
48,41,vis,vis,2,fish
48,42,heet,verbranden,2,hot
48,43,heet,heet,2,hot
48,44,onweer,bliksem,2,thunder
48,45,onweer,onweer,2,thunder
48,46,bijten,bijten,2,to bite
48,47,geheim,stil,2,secret
48,48,geheim,roddelen,2,secret
48,49,geheim,doorvertellen,2,secret
48,50,klok,klok,2,clock
48,51,bitter,vies,2,bitter
48,52,bitter,proeven,2,bitter
48,53,bitter,beoordelen,2,bitter
48,54,berg,dak,2,mountain
48,55,berg,ver,2,mountain
48,56,berg,verbaasd,2,mountain
48,57,regen,regen,2,rain
48,58,sterk,sterk,2,strong
48,59,eten,eten,2,to eat
48,60,geven,uitdelen,2,to give
48,61,geven,verzorgen,2,to give
48,62,geven,weggeven,2,to give
48,63,slapen,slapen,2,to sleep
48,64,sneeuw,dier,2,snow
48,65,sneeuw,onweer,2,snow
48,66,sneeuw,eten,2,snow
48,67,fiets,fietsen,2,bicycle
48,68,koud,koud,2,cold
48,69,hond,hond,2,dog
48,70,luidruchtig,oud,2,noisy
48,70,luidruchtig,oud,2,loud
48,71,luidruchtig,praten,2,noisy
48,71,luidruchtig,praten,2,loud
48,72,luidruchtig,pas,2,noisy
48,72,luidruchtig,pas,2,loud
48,73,zuur,vies,2,sour
48,74,zuur,eten,2,sour
48,75,zuur,pittig,2,sour
48,76,springen,uitgeput,2,to jump
48,77,springen,zwaar,2,to jump
48,78,springen,groot,2,to jump
48,79,staan,lopen,2,to stand
48,80,staan,wind,2,to stand
48,81,staan,lucht,2,to stand
48,82,lopen,lopen,2,to walk
48,83,eend,eend,2,duck
48,84,glimlach,denken,2,smile
48,85,glimlach,weten,2,smile
48,86,glimlach,verbaasd,2,smile
48,87,kind,baby,2,child
48,88,kind,kind,2,child
48,89,misschien,twijfelen,2,maybe
48,90,misschien,nadenken,2,maybe
48,91,misschien,beslissen,2,maybe
48,92,ziek,ziek,2,sick
48,93,blazen,blazen,2,to blow
48,94,kruipen,baby,2,to crawl
48,95,kruipen,motor,2,to crawl
48,96,kruipen,overlast,2,to crawl
48,97,jagen,indiaan,2,to hunt
48,98,jagen,schieten,2,to hunt
48,99,jagen,vuurwerk,2,to hunt
48,100,water,tractor,2,water
48,101,water,schenken,2,water
48,102,water,vooruit,2,water
49,0,glimlach,bang,2,smile
49,1,glimlach,giechelen,2,smile
49,2,glimlach,grinnik,2,smile
49,3,zingen,zingen,2,to sing
49,4,vuur,wind,2,fire
49,5,vuur,vliegen,2,fire
49,6,vuur,stoten,2,fire
49,7,piepen,piepen,2,squeak
49,8,ademen,ademen,2,to breathe
49,9,eten,kauwen,2,to eat
49,10,eten,eten,2,to eat
49,11,vallen,vallen,2,to fall
49,12,vechten,schieten,2,to fight
49,13,vechten,schot,2,to fight
49,14,vechten,breken,2,to fight
49,15,rennen,hijgen,2,to run
49,16,rennen,vliegen,2,to run
49,17,rennen,wegrennen,2,to run
49,18,sneeuw,fluisteren,2,snow
49,19,sneeuw,wind,2,snow
49,20,sneeuw,knagen,2,snow
49,21,fiets,bellen,2,bicycle
49,22,fiets,rennen,2,bicycle
49,23,fiets,vechten,2,bicycle
49,24,bitter,bijten,2,bitter
49,25,bitter,proeven,2,bitter
49,26,bitter,vies,2,bitter
49,27,ei,kuiken,2,egg
49,28,ei,piepen,2,egg
49,29,ei,vliegen,2,egg
49,30,vlieg,vliegen,2,fly
49,31,vlieg,bij,2,fly
49,32,vlieg,vlieg,2,fly
49,33,bliksem,schieten,2,lightning
49,34,bliksem,geweer,2,lightning
49,35,bliksem,schoten,2,lightning
49,36,stil,niks,2,silent
49,37,stil,staan,2,silent
49,38,stil,stilte,2,silent
49,39,slapen,slapen,2,to sleep
49,40,zwemmen,rennen,2,to swim
49,41,zwemmen,sprinten,2,to swim
49,42,zwemmen,snel,2,to swim
49,43,telefoon,,2,telephone
49,44,zwaaien,,2,to wave
49,45,ik,wijzen,2,I
49,46,ik,ik,2,I
49,47,hoog,hoog,2,high
49,48,regen,regen,2,rain
49,49,bang,bang,2,scared
49,50,ziek,ziek,2,sick
49,51,grommen,grommen,2,to growl
49,52,gooien,gooien,2,to throw
49,53,klok,klok,2,clock
49,54,bal,bal,2,ball
49,55,kat,aaien,2,cat
49,56,kat,kat,2,cat
49,57,niet,niet,2,not
49,58,zout,bitter,2,salt
49,59,zout,vies,2,salt
49,60,zout,zuur,2,salt
49,61,slang,zwemmen,2,snake
49,62,slang,vis,2,snake
49,63,slang,schildpad,2,snake
49,64,dik,dik,2,thick
49,65,slaan,slaan,2,to hit
49,65,slaan,slaan,2,to beat
49,66,lopen,lopen,2,to walk
49,67,vliegtuig,vliegtuig,2,airplane
49,68,geheim,fluisteren,2,secret
49,69,geheim,geheim,2,secret
49,70,boos,grommen,2,angry
49,71,boos,boos,2,angry
49,72,dood,dood,2,dead
49,73,zwaar,zwaar,2,heavy
49,74,klein,klein,2,small
49,75,sterk,sterk,2,strong
49,76,jagen,schieten,2,to hunt
49,77,jagen,katapult,2,to hunt
49,78,jagen,jagen,2,to hunt
49,79,likken,likken,2,to lick
49,80,juichen,juichen,2,to cheer
49,81,eend,pinguin,2,duck
49,82,eend,eend,2,duck
49,83,kind,dwerg,2,child
49,84,kind,baby,2,child
49,85,kind,wieg,2,child
49,86,goed,goed,2,good
49,87,berg,ver,2,mountain
49,88,berg,groot,2,mountain
49,89,berg,uitzicht,2,mountain
49,90,verdrietig,huilen,2,sad
49,91,verdrietig,verdriet,2,sad
49,92,verdrietig,verdrietig,2,sad
49,93,springen,schommel,2,to jump
49,94,springen,blij,2,to jump
49,95,springen,juichen,2,to jump
49,96,weten,weten,2,to know
49,97,water,water,2,water
4,0,fiets,fietsen,2,bicycle
4,1,fiets,fiets,2,bicycle
4,2,telefoon,telefoneren,2,telephone
4,3,telefoon,telefoon,2,telephone
4,4,ei,ei,2,egg
4,5,snel,snel,2,fast
4,6,geur,stank,2,odor
4,7,geur,ruiken,2,odor
4,8,geur,geuren,2,odor
4,9,bang,schrikken,2,scared
4,10,bang,bang,2,scared
4,11,bijten,bijten,2,to bite
4,12,ruiken,ruiken,2,to smell
4,13,kotsen,overgeven,2,to vomit
4,14,kotsen,kokhalzen,2,to vomit
4,15,kotsen,spugen,2,to vomit
4,16,vliegtuig,vliegen,2,airplane
4,17,vliegtuig,vliegtuig,2,airplane
4,18,geheim,fluisteren,2,secret
4,19,geheim,stil,2,secret
4,20,geheim,zwijgen,2,secret
4,21,groot,groot,2,big
4,22,hoorn,ballom,2,horn
4,23,hoorn,duivel,2,horn
4,24,hoorn,engel,2,horn
4,25,langzaam,laat,2,slow
4,26,langzaam,opschieten,2,slow
4,27,langzaam,wachten,2,slow
4,28,klein,haasten,2,small
4,29,klein,klein,2,small
4,30,dik,dik,2,thick
4,31,huilen,huilen,2,to cry
4,31,huilen,huilen,2,to weep
4,32,rennen,sprinten,2,to run
4,33,rennen,rennen,2,to run
4,34,zwaaien,vallen,2,to wave
4,35,zwaaien,begroeten,2,to wave
4,36,zwaaien,zwaaien,2,to wave
4,37,klok,klok,2,clock
4,38,vlieg,zoemen,2,fly
4,39,vlieg,vlieg,2,fly
4,40,heet,koud,2,hot
4,41,heet,kou,2,hot
4,42,heet,uitgeput,2,hot
4,43,oud,radeloos,2,old
4,44,oud,twijfelen,2,old
4,45,oud,aarzelen,2,old
4,46,zout,blazen,2,salt
4,47,zout,vies,2,salt
4,48,zout,proeven,2,salt
4,49,ziek,hoesten,2,sick
4,50,ziek,ziek,2,sick
4,51,zoet,lekker,2,sweet
4,52,zoet,proeven,2,sweet
4,53,zoet,smaak,2,sweet
4,54,blazen,blazen,2,to blow
4,55,bal,kloppen,2,ball
4,56,bal,juichen,2,ball
4,57,bal,scoren,2,ball
4,58,sneeuw,mooi,2,snow
4,59,sneeuw,voorzichtig,2,snow
4,60,sneeuw,sneeuw,2,snow
4,61,blij,blij,2,happy
4,62,niet,nee,2,not
4,63,niet,knikken,2,not
4,64,niet,afkeuren,2,not
4,65,scherp,verbranden,2,sharp
4,66,scherp,pijn,2,sharp
4,67,scherp,verwonden,2,sharp
4,68,eten,proeven,2,to eat
4,69,eten,lekker,2,to eat
4,70,eten,eten,2,to eat
4,71,springen,schudden,2,to jump
4,72,springen,reanimeren,2,to jump
4,73,springen,stotteren,2,to jump
4,74,zwemmen,wind,2,to swim
4,75,zwemmen,ontwijken,2,to swim
4,76,zwemmen,snel,2,to swim
4,77,lopen,zingen,2,to walk
4,78,lopen,neurien,2,to walk
4,79,lopen,praten,2,to walk
4,80,glimlach,glimlachen,2,smile
4,81,glimlach,lach,2,smile
