Time,TrialID,Head_speed,LKnee_speed,RShoulder_speed,RHip_speed,RHeel_speed,LElbow_speed,RKnee_speed,RWrist_speed,RWrist_vert_vel,LWrist_speed,LWrist_vert_vel,LAnkle_speed,LHip_speed,RElbow_speed,LShoulder_speed,LHeel_speed,RAnkle_speed,Head_speed_movement,Head_speed_event,LKnee_speed_movement,LKnee_speed_event,RShoulder_speed_movement,RShoulder_speed_event,RHip_speed_movement,RHip_speed_event,RHeel_speed_movement,RHeel_speed_event,LElbow_speed_movement,LElbow_speed_event,RKnee_speed_movement,RKnee_speed_event,RWrist_speed_movement,RWrist_speed_event,LWrist_speed_movement,LWrist_speed_event,LAnkle_speed_movement,LAnkle_speed_event,LHip_speed_movement,LHip_speed_event,RElbow_speed_movement,RElbow_speed_event,LShoulder_speed_movement,LShoulder_speed_event,LHeel_speed_movement,LHeel_speed_event,RAnkle_speed_movement,RAnkle_speed_event,RWrist_vert_vel_movement,RWrist_vert_vel_movement_event,LWrist_vert_vel_movement,LWrist_vert_vel_movement_event
1616.6666666666658,0_1_53_p1,17.39509885705229,7.1684511347150845,9.01652386220912,5.409019438567737,12.952731971296256,26.03656442508439,6.6960608947064335,40.2377640130099,35.127656903918755,31.00733427827977,24.268314335508048,10.353238722581796,8.946674434831195,27.33057808389286,4.880637190798745,7.058614655817897,4.3993055593571935,1,1,1,1,1,2,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,2,1,1
1633.3333333333323,0_1_53_p1,17.321411186642877,6.634225649951904,10.20508207736324,5.610473101191671,13.095411870306492,31.029456343611564,7.014206925535274,45.41590542565331,40.29430940621128,35.12453072608133,27.232584423633163,10.237428522937092,8.85032012296196,32.80654390366099,4.921983666241883,7.417544385116962,4.618331432574769,1,1,1,1,1,2,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,2,1,1
1649.999999999999,0_1_53_p1,17.100795835116728,6.075019583300756,11.526413413632222,6.094990584226991,13.2657426555909,36.40576041479744,7.509871702787106,50.93360539518805,45.9558847631572,39.6311938497753,30.53226753141388,10.0695398648009,8.843824754768251,38.88047669049052,4.882369119627461,8.133026530538517,5.276337018116085,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,2,1,1
1666.6666666666656,0_1_53_p1,16.72469233375354,5.592809692877127,12.868637652550248,6.872042881708558,13.50445700596646,41.98172021785258,8.172358081652604,56.830085881155696,51.83362074155559,44.49555586544928,34.107404220068055,10.082107442135992,8.967957261879212,45.40056631070792,4.804324491651742,9.08509455059741,6.188752268115267,1,1,0,0,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,2,1,2,1,1
1683.3333333333323,0_1_53_p1,16.171561436761863,5.4118782781867045,14.149638487735642,7.933761459487779,13.826225361213968,47.89528184131723,8.88817437510115,62.724911809305446,57.76604393047402,49.87238820224038,38.06122473583913,10.396356730620552,9.240040973097903,52.17255472154324,4.813132306337085,10.22652424387929,7.233561438783491,1,1,0,0,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,2,1,2,1,1
1699.9999999999989,0_1_53_p1,15.531373668173046,5.666339479043101,15.295881503130456,9.258385465458812,14.319853888873167,54.46827566890224,9.581131076826722,68.39290064807822,63.746994704382615,55.898772199973095,42.56751744299952,10.98022944214408,9.703005856892748,59.0752991147392,4.993964417253798,11.54930969029423,8.43117047050156,1,1,0,0,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,2,1,2,1,1
1716.6666666666656,0_1_53_p1,14.97785679796829,6.337113604135119,16.33175273932791,10.8404293932681,15.040611250797092,61.77445809338326,10.242810738738726,73.93438360507163,69.72769359656763,62.49716050769708,47.63968817024846,11.821422226599235,10.447178281534416,66.13425561187162,5.3226495470526505,13.036710666729002,9.745373162155214,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,2,1,2,1,1
1733.333333333332,0_1_53_p1,14.507088742159263,7.321178323700415,17.278596546803527,12.704303756849454,15.881121216576716,69.41273746162862,10.854343763733937,79.2782397472663,75.48303831617126,69.32583022078991,53.03110462397683,13.08172728170499,11.566805536998226,73.10985544087767,5.68270020590536,14.671450304294012,11.10983325356926,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,2,1,2,1,1
1749.9999999999989,0_1_53_p1,14.082590204313744,8.480573150298381,18.10816766970076,14.766524132978413,16.695704305352468,76.79307345890693,11.429958582179616,84.21044932803653,80.75961306470992,75.90767557404976,58.38155141262014,14.976627217841672,13.050063706968077,79.52959396238059,5.889081865609298,16.437527942980207,12.555376593800927,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,2,1,2,1,1
1766.6666666666654,0_1_53_p1,13.738179148488497,9.674422643128375,18.754104449889844,16.918120408448722,17.44695653242897,83.49658131748737,12.002898249419587,88.65946814415118,85.48861740065799,81.84107894275532,63.39785856625174,17.397645298475815,14.75242418847676,85.0530432390353,6.061583588035285,18.303715544984264,14.058856708998515,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,2,1,2,1,1
