cut_id,cut_start,cut_end,trial_id
8_1_rein_trial_18_,3.3307253467419287,0,8_1_rein_39_
57_2_trial_4_,-1.3691229495337562,0,57_2_4_
18_1_trial_11_,0.0,0.7551285408565794,18_1_11_
13_1_trial_11_,0.0,0.7512260509544527,13_1_11_
36_2_rein_trial_78_,0.0,0.7436333256676638,36_2_rein_78_
9_2_trial_8_,0.0,0.7321840764300968,9_2_8_
60_2_trial_100_,-0.742279795020977,0,60_2_100_
41_2_trial_36_,0.0,0.7341315232054816,41_2_36_
6_1_trial_25_,0.0,0.7422975153308471,6_1_25_
28_2_trial_30_,4.830504035464098,2.7748412164546608,28_2_30_
60_2_trial_43_,0.0,0.754159137009386,60_2_43_
65_1_trial_35_,-0.7466214655425271,0.7529304254765824,65_1_35_
54_2_rein_trial_99_,-1.3498301698977382,0.7477354176226072,54_2_rein_99_
19_2_trial_54_,-0.7530332144696862,0.596603814408733,19_2_54_
62_2_trial_66_,-1.360231915162861,0.7872818297982273,62_2_66_
50_2_trial_70_,-0.7678989228976812,0,50_2_70_
46_2_trial_41_,0.0,0.7478920829003831,46_2_41_
20_2_trial_76_,0.0,0.7419851433432237,20_2_76_
17_1_trial_2_,-2.164818579506251,0.5810172928467997,17_1_2_
39_2_trial_95_,0.0,0.7451170348347963,39_2_95_
69_2_trial_47_,0.7404444969364855,0.584705062644692,69_2_47_
61_1_trial_6_,-2.1612575333110726,0,61_1_6_
28_1_trial_17_,0.0,0.751397453780252,28_1_17_
20_1_trial_33_,4.058426001876266,0.8051773953818611,20_1_33_
28_1_trial_29_,0.0,0.7507965871351795,28_1_29_
40_2_trial_43_,-2.158938446215567,0.7398649977725048,40_2_43_
31_1_trial_49_,0.0,0.740813583693504,31_1_49_
35_2_trial_95_,0.0,2.1486372777455167,35_2_95_
61_2_trial_86_,-2.166944498654933,0,61_2_86_
66_1_trial_21_,0.0,0.7311407923928831,66_1_21_
8_2_trial_26_,-0.7585722554528426,0.7381655536288841,8_2_26_
54_2_trial_22_,-1.3704886148722533,1.527611121062364,54_2_22_
56_2_trial_16_,-0.6069315312573357,0.74242898875976,56_2_16_
26_2_trial_19_,-0.7487392154835106,0,26_2_19_
70_2_trial_42_,-0.750171974853553,0.7495581490643417,70_2_42_
54_2_rein_trial_102_,-2.9487498903021483,0,54_2_rein_102_
19_2_trial_10_,-0.7518401845524542,0,19_2_10_
63_2_trial_36_,-1.3668714938824753,0,63_2_36_
55_2_trial_3_,0.0,0.7603063884716809,55_2_3_
71_2_trial_89_,0.0,0.7369652780275828,71_2_89_
20_1_trial_31_,0.0,0.7540408957611362,20_1_31_
72_1_trial_29_,-0.7679389269972793,0.738562768343589,72_1_29_
39_2_trial_31_,5.198688614881841,6.544352142789005,39_2_31_
18_2_rein_trial_68_,-9.015163642953363,-4.018105432938076,18_2_rein_68_
37_1_trial_15_,-2.155884235874813,0,37_1_15_
17_1_trial_43_,-0.7665875608951561,0,17_1_43_
22_1_trial_47_,0.0,0.7358593130054487,22_1_47_
50_2_trial_57_,0.0,2.130853378398418,50_2_57_
69_1_trial_24_,0.0,0.7547247697749905,69_1_24_
37_2_trial_107_,-0.7667177178849064,0,37_2_107_
18_2_trial_4_,-1.3462992537048801,0.8007954391202267,18_2_4_
40_1_trial_50_,0.0,0.7363170254307837,40_1_50_
47_1_trial_32_,0.0,0.7285216915818941,47_1_32_
31_2_rein_trial_25_,0.0,0.5928453477584554,31_2_rein_25_
33_2_trial_104_,-0.7596304561388175,0,33_2_104_
8_2_trial_34_,-0.8579485884155625,0.7383215516671271,8_2_34_
45_2_trial_91_,-0.7586156216236001,0,45_2_91_
15_2_trial_60_,0.0,1.3560084821654073,15_2_60_
41_2_trial_41_,0.0,0.7342168924430249,41_2_41_
37_1_trial_2_,0.0,0.7440609346846448,37_1_2_
16_1_trial_35_,0.0,0.7318520058858363,16_1_35_
6_2_trial_59_,0.0,0.7397702488788885,6_2_59_
61_1_trial_3_,-1.3605953701085127,0,61_1_3_
56_2_trial_106_,0.0,0.7420325008260988,56_2_106_
72_2_trial_60_,0.0,0.7342657109623664,72_2_60_
55_2_trial_109_,0.0,0.760332270681829,55_2_109_
69_2_trial_41_,0.0,0.7347572283694414,69_2_41_
67_1_trial_34_,0.0,0.7523327628733417,67_1_34_
26_2_trial_112_,0.0,0.7466697437201523,26_2_112_
72_2_trial_78_,0.0,-1.5167174488885091,72_2_78_
44_1_trial_35_,-0.6120053856023636,1.3361638849006947,44_1_35_
65_1_trial_26_,0.0,0.7521536783663881,65_1_26_
66_2_trial_4_,0.0,0.7417044624586898,66_2_4_
72_2_trial_12_,-0.7634951383018537,0,72_2_12_
26_2_trial_92_,-1.3517394292412064,0.7960058529576296,26_2_92_
70_2_trial_84_,0.0,0.7493360328840026,70_2_84_
46_1_trial_20_,-0.7616612014608108,0,46_1_20_
22_2_trial_30_,0.0,0.7563185266681103,22_2_30_
69_1_trial_17_,0.0,0.7558941017911328,69_1_17_
13_2_trial_31_,0.0,0,13_2_31_
48_1_trial_26_,0.0,0.7412365038617281,48_1_26_
55_1_trial_43_,0.0,-0.7425537608848268,55_1_43_
56_1_trial_50_,0.0,0.7518992350105691,56_1_50_
12_2_trial_49_,-5.768597905052654,-4.175057191512981,12_2_49_
70_2_trial_4_,-0.7498694164425359,0,70_2_4_
16_1_trial_20_,0.7372056756090993,0.5813325934965784,16_1_20_
72_2_trial_30_,-0.7628567171965793,0,72_2_30_
67_2_trial_83_,-0.7666939306215378,0,67_2_83_
20_2_trial_28_,0.0,0.7426413074899756,20_2_28_
69_2_trial_89_,-0.7641339587915658,0.7383003324450783,69_2_89_
65_2_trial_22_,-0.7544548632625947,0,65_2_22_
50_2_trial_9_,-0.7675467596951838,0,50_2_9_
49_2_rein_trial_84_,-1.498702446949513,0,49_2_rein_84_
37_2_trial_70_,-1.5673904410932664,4.12917613577838,37_2_70_
72_2_trial_94_,-0.7637814119093491,0.58424228238376,72_2_94_
22_1_trial_52_,0.0,0.7356417419468926,22_1_52_
14_2_trial_105_,0.0,0.7402473568799147,14_2_105_
22_2_trial_42_,-0.7422698442896944,0,22_2_42_
36_2_trial_33_,-1.357647170987055,0,36_2_33_
37_1_trial_13_,0.0,0.7437905128094826,37_1_13_
65_2_trial_60_,0.0,0.7433575939136668,65_2_60_
70_1_trial_12_,-0.757959696842344,0,70_1_12_
31_2_rein_trial_108_,0.0,0.7446320139473149,31_2_rein_108_
70_2_trial_26_,-0.751335391525591,0.7485675132693359,70_2_26_
55_2_trial_13_,-0.737451133766759,0,55_2_13_
53_2_trial_13_,0.0,0.7511700139657288,53_2_13_
31_1_trial_39_,0.0,0.738903048215434,31_1_39_
26_1_trial_16_,0.0,0.7536555625283654,26_1_16_
50_2_trial_54_,-0.7677311326939767,0,50_2_54_
59_2_trial_33_,0.0,2.1405860196543167,59_2_33_
54_2_trial_28_,1.5853637811839008,7.9232972657835035,54_2_28_
33_1_trial_17_,-0.7722718686745793,0.726851559629722,33_1_17_
55_2_trial_44_,0.0,1.3612113668993213,55_2_44_
55_2_trial_77_,-0.7383374746298159,0,55_2_77_
17_1_trial_40_,-1.3668593210344777,0,17_1_40_
48_2_trial_41_,0.0,0.7284549464238808,48_2_41_
50_2_trial_10_,0.0,0.730426771643863,50_2_10_
69_2_trial_55_,0.0,0.7345628361989233,69_2_55_
12_2_trial_81_,-4.963887810438867,2.125609581904731,12_2_81_
39_1_trial_4_,0.0,0.7398429081513598,39_1_4_
41_2_trial_78_,0.0,0.7333563527619541,41_2_78_
39_2_trial_103_,0.0,0.7467683456234226,39_2_103_
5_2_trial_14_,-0.8605736892241111,1.9839913458581389,5_2_14_
13_1_trial_25_,0.0,0.7500457272962345,13_1_25_
53_2_trial_61_,0.0,0.7500286458938111,53_2_61_
5_2_trial_42_,-0.7652044677536954,0,5_2_42_
50_2_trial_51_,-3.566019038524246,3.0719537032904705,50_2_51_
35_2_trial_12_,0.0,0.7500809102814875,35_2_12_
46_2_trial_44_,0.0,0.7489384109551717,46_2_44_
30_2_trial_110_,-0.7567006940832167,0,30_2_110_
41_1_trial_33_,0.0,0.7515070638558351,41_1_33_
3_2_trial_13_,0.0,0.7568410629904557,3_2_13_
71_2_trial_109_,-2.1607263858313672,0.7870960357662019,71_2_109_
16_1_trial_43_,0.0,0.7336370729413678,16_1_43_
1_2_rein_trial_55_,14.908147049304413,2.1493437021417776,1_2_rein_55_
29_2_trial_96_,0.0,1.3354234638826104,29_2_96_
10_2_trial_67_,-0.7666533324929787,0,10_2_67_
54_2_trial_5_,-0.7707838455365467,-0.772341602249052,54_2_5_
56_2_trial_62_,0.0,0.7422120091014222,56_2_62_
18_2_rein_trial_84_,0.0,3.5815907094474064,18_2_rein_84_
40_2_trial_69_,0.0,2.1328862475255996,40_2_69_
54_2_rein_trial_105_,0.0,-0.7531864895173234,54_2_rein_105_
66_2_trial_59_,0.0,-0.7598783552081537,66_2_59_
26_2_trial_54_,-1.3507552676558134,0,26_2_54_
33_1_trial_3_,-0.7700244214186682,0.7292019220512694,33_1_3_
41_1_trial_53_,0.0,0.7518807856139725,41_1_53_
6_2_trial_62_,-0.8550342794893974,0.7414954816324553,6_2_62_
59_1_trial_25_,-0.7490263346226129,0.7509691047328791,59_1_25_
55_1_trial_52_,-0.7417036039861765,0.7568547272436869,55_1_52_
39_2_trial_16_,-0.7523794993248695,0,39_2_16_
67_2_trial_17_,0.0,-0.7648580461246107,67_2_17_
33_1_trial_5_,-0.7697697170575944,0.7276584512122591,33_1_5_
37_2_trial_84_,0.0,7.9187108152209476,37_2_84_
9_2_trial_58_,0.0,0.7321237285329213,9_2_58_
72_2_trial_36_,-1.363271716529501,0.5858270018861731,72_2_36_
64_2_trial_12_,0.0,0.7449075648498061,64_2_12_
69_2_trial_64_,0.0,0.7346754778297205,69_2_64_
70_1_trial_8_,-0.758157417891122,0.7400081860723731,70_1_8_
36_2_rein_trial_92_,0.0,1.341824903612481,36_2_rein_92_
34_2_trial_49_,-0.7686408575358049,0,34_2_49_
46_2_trial_63_,0.0,0.7488570980638846,46_2_63_
1_1_trial_52_,0.0,0.7335245398414069,1_1_52_
15_2_trial_6_,-0.7423816451858348,0.6067178489872163,15_2_6_
17_1_trial_12_,-0.7656994347271583,0,17_1_12_
38_2_trial_22_,0.0,0.7368321799706715,38_2_22_
15_2_trial_40_,-0.7419538715566887,0,15_2_40_
41_2_trial_40_,-0.7655937966616572,0.7343477693284512,41_2_40_
1_1_trial_11_,0.0,0.7322999996055538,1_1_11_
27_1_trial_53_,-0.5841807925656516,-5.202796234870523,27_1_53_
38_2_trial_82_,-0.7608159303047918,0,38_2_82_
15_1_trial_6_,0.0,0.7276926683333045,15_1_6_
56_1_trial_2_,0.0,0.7583230943049178,56_1_2_
20_1_trial_52_,-0.7447497072552475,0,20_1_52_
29_2_trial_85_,-1.360506974097234,0,29_2_85_
20_1_trial_24_,0.0,0.7554071892221449,20_1_24_
41_2_trial_94_,0.0,0.7329162110293055,41_2_94_
56_2_trial_101_,-0.6046146111681688,0.7392089243268553,56_2_101_
46_2_trial_58_,-0.7500244974059266,0,46_2_58_
56_2_trial_39_,0.0,0.7419684175705091,56_2_39_
67_2_trial_18_,0.0,-4.767626936013888,67_2_18_
24_2_trial_10_,0.0,-0.7489635746448281,24_2_10_
66_2_trial_83_,-0.8070970720248928,4.938389801127262,66_2_83_
69_2_trial_87_,0.0,0.7338487486102471,69_2_87_
19_2_trial_103_,0.0,0.7454244337967945,19_2_103_
10_2_trial_100_,0.0,0.7314909020284782,10_2_100_
19_2_trial_93_,-0.7519427016732152,0,19_2_93_
12_2_trial_5_,-0.7700327473876314,0.7292621986025551,12_2_5_
34_2_trial_94_,0.0,0.72969520273197,34_2_94_
36_2_rein_trial_53_,0.0,0.7441559016309137,36_2_rein_53_
31_2_rein_trial_40_,0.0,0.7436734922909333,31_2_rein_40_
40_2_trial_48_,0.0,0.7380093065166875,40_2_48_
46_2_trial_61_,-0.7502205394909348,0,46_2_61_
29_2_trial_57_,0.7384035605875852,0,29_2_57_
69_2_trial_46_,0.0,0.7359975704319671,69_2_46_
6_2_trial_14_,-10.803686113412956,-5.119511378623467,6_2_14_
29_1_trial_4_,-0.7529351700233443,0,29_1_4_
66_2_trial_43_,0.0,0.7402699916718424,66_2_43_
39_2_trial_10_,-0.7532732641787637,0,39_2_10_
41_1_trial_32_,-0.7443960146156314,0.7507549401913517,41_1_32_
70_1_trial_53_,-0.7577368680594342,0.742552267102989,70_1_53_
5_2_trial_44_,0.0,0.7340955069272846,5_2_44_
40_2_trial_28_,0.0,0.7390381179078153,40_2_28_
55_1_trial_5_,0.0,0.7571316795974686,55_1_5_
55_2_trial_93_,-0.7381164512348732,1.3585450078098045,55_2_93_
8_2_trial_59_,-0.7581628488452831,0.7395395800258484,8_2_59_
32_2_trial_23_,-6.84845329308276,1.092929438862484,32_2_23_
12_2_trial_8_,-2.9702172764470256,0,12_2_8_
15_2_trial_56_,0.0,1.6049792689821818,15_2_56_
24_2_trial_106_,0.0,0.7514461306927842,24_2_106_
69_1_trial_13_,0.0,0.7566996312651592,69_1_13_
54_2_rein_trial_81_,-1.349779200360672,0.7476408432425311,54_2_rein_81_
50_1_rein_trial_43_,-0.7462419134584101,0.7520278127776882,50_1_rein_43_
70_2_trial_57_,-0.7506337629145795,0.7493349575009537,70_2_57_
72_1_trial_52_,-0.7671569390655198,0,72_1_52_
47_1_trial_7_,0.0,0.7305398315899652,47_1_7_
55_2_trial_30_,0.0,0.7603950166333865,55_2_30_
55_2_trial_25_,0.0,0.7608001869298278,55_2_25_
46_2_trial_91_,-2.9484784435250426,0,46_2_91_
55_2_trial_7_,0.0,0.7620984383165705,55_2_7_
59_1_trial_17_,0.0,0.7507089468443459,59_1_17_
31_2_rein_trial_109_,0.0,0.7482990773278289,31_2_rein_109_
41_2_trial_22_,-0.7637125866446581,0.5823807709894595,41_2_22_
70_1_trial_3_,-0.7577664666693286,0.7423311309480596,70_1_3_
8_2_trial_29_,0.0,0.7403161953364664,8_2_29_
54_2_trial_24_,1.1305168263728167,1.9775534451703909,54_2_24_
30_1_trial_47_,0.0,0.7281983563840791,30_1_47_
70_1_trial_7_,-0.7587600873101508,0,70_1_7_
53_2_trial_21_,-0.7491609817249317,0.7525904154456574,53_2_21_
65_2_trial_15_,0.0,1.341157745353333,65_2_15_
46_2_trial_99_,-0.749695377942165,0.5964164130637073,46_2_99_
33_2_trial_49_,-0.7593762215450018,0,33_2_49_
3_2_trial_18_,0.0,0.7570923155938848,3_2_18_
56_2_trial_34_,-0.6055823005863203,0.7416030206368305,56_2_34_
66_1_trial_25_,0.0,0.7317233839827774,66_1_25_
11_1_trial_48_,0.0,0.7576338591555517,11_1_48_
70_2_trial_35_,-0.7507460449237442,0,70_2_35_
57_2_trial_65_,0.0,0.7290861558140023,57_2_65_
41_1_trial_50_,0.0,0.7542825986626364,41_1_50_
37_2_trial_17_,-0.7677239829502772,0,37_2_17_
33_2_trial_41_,0.0,0.7390555293713987,33_2_41_
72_2_trial_29_,-0.7628307469631181,0,72_2_29_
1_2_rein_trial_59_,-2.945216152288301,0,1_2_rein_59_
46_2_trial_21_,-0.7503572225784106,0,46_2_21_
45_1_trial_25_,-0.7514805511994685,0,45_1_25_
46_2_trial_24_,0.0,-0.7522430022787981,46_2_24_
27_1_trial_35_,-0.7405065553660583,2.1560711922890428,27_1_35_
19_2_trial_6_,-0.7529085007078322,0.7464713795411436,19_2_6_
70_2_trial_22_,-0.7480174952709907,0.747576990694616,70_2_22_
60_2_trial_87_,-1.341436369781756,0,60_2_87_
1_2_rein_trial_107_,0.0,-0.7488505998868126,1_2_rein_107_
18_2_rein_trial_42_,0.0,0.6827698144285534,18_2_rein_42_
6_2_trial_57_,0.7426013706259861,0,6_2_57_
31_1_trial_48_,0.0,0.7388262633952157,31_1_48_
3_2_trial_89_,0.0,0,3_2_89_
8_2_trial_101_,0.0,0.7388727256990629,8_2_101_
14_1_trial_34_,4.852919950878156,1.3973275074473956,14_1_34_
71_2_trial_72_,0.0,0.7362995094577703,71_2_72_
72_1_trial_33_,-0.7652714902620422,0.732984256457712,72_1_33_
65_2_trial_83_,0.0,0.743689752133605,65_2_83_
66_2_trial_21_,0.0,0.7408259759376961,66_2_21_
30_2_trial_65_,-1.3585913001207548,0,30_2_65_
41_2_trial_71_,0.0,0.7306778845547038,41_2_71_
27_1_trial_50_,0.7594735419794082,0.7598546293496989,27_1_50_
1_1_trial_35_,0.0,0.7324527639331867,1_1_35_
50_2_trial_6_,0.0,1.330901875946438,50_2_6_
46_2_trial_97_,0.0,0.7481689737407274,46_2_97_
66_1_trial_35_,0.0,0.7309617415157087,66_1_35_
17_1_trial_53_,0.0,0.7305862927042502,17_1_53_
41_2_trial_81_,0.0,0.7343931523669956,41_2_81_
59_2_trial_16_,0.0,0.74095272262637,59_2_16_
12_2_trial_65_,0.0,0.728079018383672,12_2_65_
57_2_trial_74_,-0.7697217025191397,0,57_2_74_
55_1_trial_47_,-0.7419886032145465,0.7572542996385133,55_1_47_
14_2_trial_39_,0.0,0.7393850097672233,14_2_39_
55_2_trial_70_,0.0,0.7581321780943805,55_2_70_
17_1_trial_22_,-0.7660214563590367,0,17_1_22_
67_2_trial_38_,-0.7650754746379486,0,67_2_38_
56_1_trial_13_,0.0,0.7598537202223952,56_1_13_
1_2_trial_21_,1.536894328826141,4.930595070817314,1_2_21_
57_2_trial_47_,-0.7682080077678014,0,57_2_47_
70_2_trial_76_,-0.7499447829103852,0,70_2_76_
19_1_trial_26_,0.0,0.7359422661929784,19_1_26_
51_2_trial_80_,0.0,2.9466081031402305,51_2_80_
8_2_trial_31_,0.0,0.7408166153424341,8_2_31_
24_1_trial_8_,15.984866718553652,-3.0741814523341113,24_1_8_
15_1_trial_22_,0.0,0.7320132141029111,15_1_22_
36_2_rein_trial_95_,0.0,0.743134812847226,36_2_rein_95_
3_2_trial_15_,0.0,0.7561193530339665,3_2_15_
46_1_trial_3_,-0.7626254204199844,0,46_1_3_
70_2_trial_90_,-0.7499542188173413,0,70_2_90_
51_2_trial_58_,0.0,0.7412035731000893,51_2_58_
18_2_rein_trial_97_,-0.514893833820679,0,18_2_rein_97_
72_2_trial_4_,-0.7621450896761909,0.5860600126885913,72_2_4_
37_1_trial_42_,0.0,0.7418259296453774,37_1_42_
61_1_trial_22_,0.0,0.738250999494691,61_1_22_
17_2_trial_46_,0.0,0.7278949540346957,17_2_46_
36_2_trial_35_,-0.7563787753304041,0,36_2_35_
36_2_rein_trial_96_,0.0,0.7447778431499046,36_2_rein_96_
51_2_trial_7_,0.0,0.7435467086597498,51_2_7_
8_2_trial_95_,-0.6104725188991628,0.7385451095045331,8_2_95_
8_2_trial_76_,-2.1073520221215554,0.7382944912102781,8_2_76_
12_1_trial_49_,0.0,0.7326147178740333,12_1_49_
56_1_trial_53_,0.0,0.757261652256299,56_1_53_
6_1_trial_29_,0.0,0.7435224054514341,6_1_29_
51_2_trial_66_,0.0,0.743478317918516,51_2_66_
54_2_trial_27_,-0.7709980428007839,7.9252919386877165,54_2_27_
67_2_trial_103_,-2.9646328358600536,0,67_2_103_
56_2_trial_69_,-0.605526755715573,0.7423273517229063,56_2_69_
36_2_rein_trial_94_,-1.3478204178040112,0.7426712373927179,36_2_rein_94_
57_2_trial_5_,-1.3703595523250698,0,57_2_5_
41_2_trial_34_,0.0,0.7339786942490415,41_2_34_
27_2_trial_22_,-0.7626411736855516,0,27_2_22_
30_1_trial_16_,0.0,0.7277589596563795,30_1_16_
20_2_trial_71_,0.0,0.7431997558948448,20_2_71_
30_1_trial_7_,0.729690605409227,0,30_1_7_
60_2_trial_108_,0.0,0.7574642939788797,60_2_108_
67_2_trial_33_,0.0,0.734453904539464,67_2_33_
56_2_trial_100_,0.743439600974701,0.7411244496935675,56_2_100_
9_1_trial_43_,-1.3581409153171837,1.5393542961726325,9_1_43_
40_2_trial_90_,0.0,0.7379118663872456,40_2_90_
46_2_trial_75_,0.0,0.7486322934976973,46_2_75_
69_1_trial_14_,0.0,0.755530245327293,69_1_14_
8_2_trial_75_,0.0,0.7395878342543559,8_2_75_
65_1_trial_49_,0.0,0.7493393192147929,65_1_49_
38_1_trial_42_,0.0,0.7575442629070039,38_1_42_
17_2_trial_93_,-2.168463192975272,0,17_2_93_
36_2_rein_trial_115_,-0.7539960833479805,0,36_2_rein_115_
55_1_trial_35_,-0.7398751096206979,0.7572868625370575,55_1_35_
66_2_trial_39_,0.0,0.7411548208722252,66_2_39_
57_2_trial_105_,-1.371616166681027,0,57_2_105_
46_1_trial_47_,0.0,1.3379891965281938,46_1_47_
67_2_trial_31_,-0.7648233694199007,0,67_2_31_
41_2_trial_3_,0.0,0.7325080890817238,41_2_3_
70_1_trial_47_,-1.3559591193096214,0.5909893183511485,70_1_47_
72_2_trial_27_,-1.3630655753452932,0,72_2_27_
37_2_trial_72_,-0.769333929949274,0.7298115450539626,37_2_72_
12_1_trial_29_,-0.7624165414069163,0.7303715910038591,12_1_29_
54_2_rein_trial_97_,-1.3512211958804983,0.7489710200146268,54_2_rein_97_
40_2_trial_107_,0.0,0.7397019320345256,40_2_107_
26_2_trial_53_,-1.3505820839024334,0,26_2_53_
15_2_trial_70_,0.0,0.7560069803815471,15_2_70_
9_2_trial_84_,-2.961369028274627,-13.275761318119976,9_2_84_
39_2_trial_105_,-1.5011864811346338,9.44197826249001,39_2_105_
51_2_trial_85_,0.0,0.7410241025994159,51_2_85_
7_1_trial_42_,-0.8558101614040273,0,7_1_42_
72_2_trial_24_,-4.1606442761722064,0.7857190150386183,72_2_24_
37_1_trial_53_,-0.7553773504480432,0,37_1_53_
70_2_trial_39_,-0.7491393373852588,0.7464605299716519,70_2_39_
54_1_trial_22_,0.0,1.3597351288530035,54_1_22_
16_1_trial_53_,0.0,0.7325410624713792,16_1_53_
64_1_trial_5_,-0.7667329431090669,0,64_1_5_
49_1_rein_trial_31_,-0.7677989182751238,0.578647636983078,49_1_rein_31_
5_2_trial_102_,-0.8612228071624486,0.584759426924696,5_2_102_
69_1_trial_21_,0.0,0.7579256861519449,69_1_21_
37_2_trial_75_,0.0,-1.1255561478818283,37_2_75_
17_2_trial_16_,0.0,4.925478747925183,17_2_16_
59_2_trial_40_,0.0,0.7402067423572589,59_2_40_
50_2_trial_108_,0.0,0.7315245767044871,50_2_108_
58_2_trial_109_,-0.7610554776654984,0,58_2_109_
69_2_trial_49_,0.0,0.7337868718888482,69_2_49_
64_2_trial_7_,-1.3521292451198879,0,64_2_7_
56_1_trial_47_,0.0,0.7559863541815351,56_1_47_
39_2_trial_82_,0.0,0.7486019372022383,39_2_82_
70_2_trial_28_,-0.751424332339108,0,70_2_28_
18_2_rein_trial_102_,-0.7116079906857067,0,18_2_rein_102_
23_1_trial_47_,-0.7487330206907549,0,23_1_47_
38_1_trial_2_,0.0,1.3557219692368865,38_1_2_
39_1_trial_11_,0.0,0.7403277590286356,39_1_11_
66_1_trial_44_,-0.7673417097107631,-0.7681888614359499,66_1_44_
66_2_trial_76_,-1.3560993269112867,0.7408160932178968,66_2_76_
66_2_trial_40_,-1.358370536020857,0.7416947354195523,66_2_40_
67_1_trial_21_,0.0,0.7512206056853756,67_1_21_
20_2_trial_21_,-0.755659942076818,0,20_2_21_
41_1_trial_29_,0.0,0.7518429136628887,41_1_29_
9_1_trial_12_,0.0,-0.7619194220310419,9_1_12_
35_2_trial_78_,-1.3501335721479488,0,35_2_78_
21_1_trial_48_,0.0,0.7503516652001659,21_1_48_
59_2_trial_63_,0.0,0.7413670176811138,59_2_63_
8_2_trial_21_,-0.8092991317580527,0.8381041596445963,8_2_21_
46_1_trial_50_,-2.9527728084356872,0,46_1_50_
70_2_trial_36_,-0.751049209227555,0,70_2_36_
34_1_trial_2_,-0.7643428022300327,0,34_1_2_
15_2_trial_38_,-0.7402874647381168,0.7563454005715661,15_2_38_
17_2_trial_96_,-1.3682181103619466,0,17_2_96_
72_1_trial_41_,-0.766321826909234,0.7316365878960672,72_1_41_
67_2_trial_94_,0.0,0.7327695558389374,67_2_94_
39_2_trial_32_,0.0,11.940931164336993,39_2_32_
14_2_trial_98_,0.0,0.7380630072649789,14_2_98_
56_2_trial_36_,0.0,0.7434227665089566,56_2_36_
35_2_trial_43_,0.0,0.7493195601491985,35_2_43_
50_2_trial_13_,0.0,0.7309427315388651,50_2_13_
52_2_trial_41_,-1.3689480853111793,0.5768477834644727,52_2_41_
1_1_trial_16_,0.0,0.7312758553471213,1_1_16_
69_2_trial_80_,-0.7625457508986528,0.7342180439100806,69_2_80_
50_2_trial_53_,0.0,0.7325770139092734,50_2_53_
41_2_trial_52_,0.0,0.7326569123044919,41_2_52_
52_1_trial_24_,0.0,0.7524821995430102,52_1_24_
39_2_trial_23_,0.0,2.146702801233914,39_2_23_
62_2_trial_75_,-0.7621484517694626,0,62_2_75_
8_2_trial_30_,-2.951352528293986,0.7390960115490088,8_2_30_
31_2_rein_trial_30_,0.0,0.7435520186409121,31_2_rein_30_
23_1_trial_50_,-0.7482675913028439,0,23_1_50_
20_1_trial_30_,0.0,0.7554959137644346,20_1_30_
12_1_trial_26_,0.0,0.7306526759863724,12_1_26_
15_2_trial_94_,-0.7382841419275792,0,15_2_94_
55_2_trial_48_,0.0,0.7604326377850157,55_2_48_
69_2_trial_83_,0.0,0.7337999970649586,69_2_83_
15_2_trial_103_,-4.935736735164331,0,15_2_103_
37_2_trial_114_,-0.7688465729947893,0,37_2_114_
9_2_trial_23_,0.0,0.7333898696194107,9_2_23_
17_2_trial_97_,-0.7696817748643904,0,17_2_97_
20_2_trial_61_,-0.7549551288769484,0,20_2_61_
69_2_trial_112_,0.0,0.7363306389638637,69_2_112_
60_2_trial_89_,0.0,0.756494537884843,60_2_89_
56_2_trial_71_,0.0,0.741312749816719,56_2_71_
10_2_trial_80_,-0.7680893513011142,0,10_2_80_
47_1_trial_14_,0.0,0.7286211576962766,47_1_14_
71_2_trial_2_,0.0,0.7389106279698959,71_2_2_
6_2_trial_40_,0.0,0.7404128215393181,6_2_40_
64_2_trial_8_,0.7466172268347009,0,64_2_8_
34_2_trial_81_,-0.7703017902351045,0,34_2_81_
57_2_trial_85_,-1.3706316492868307,0.728752068168736,57_2_85_
63_2_trial_23_,-2.1605331531033394,0,63_2_23_
1_2_trial_33_,3.3404339276178994,6.529245629193004,1_2_33_
34_2_trial_61_,-1.37031021931701,0,34_2_61_
54_2_rein_trial_91_,4.152501452723982,0,54_2_rein_91_
65_1_trial_13_,-0.7470957668085134,0,65_1_13_
12_1_trial_13_,0.0,0.731288167689551,12_1_13_
19_2_trial_16_,-1.3513707400935953,0.7467366900621641,19_2_16_
20_2_trial_47_,-0.7571780482855198,0,20_2_47_
66_2_trial_103_,0.0,0.7413214466664613,66_2_103_
15_1_trial_42_,0.0,0.7337254294822438,15_1_42_
8_2_trial_28_,0.0,0.7389970913369931,8_2_28_
24_1_trial_12_,0.0,0.7254440125276839,24_1_12_
32_2_trial_103_,-0.7508098410988472,0,32_2_103_
22_1_trial_51_,0.0,0.7359822249679079,22_1_51_
56_2_trial_54_,0.0,0.7419339475829929,56_2_54_
71_2_trial_69_,0.0,0.7362495246764714,71_2_69_
40_1_trial_3_,-2.1609851004238103,0,40_1_3_
70_2_trial_19_,-0.7493110884053825,0.7488115475325875,70_2_19_
38_2_trial_114_,-0.7624542280749816,0,38_2_114_
19_2_trial_45_,-1.3509700977607888,0.7949569814012042,19_2_45_
27_1_trial_52_,0.0,0.7580956286885794,27_1_52_
55_2_trial_99_,0.0,0.7607902011640514,55_2_99_
63_2_trial_38_,-2.9643040635425373,0,63_2_38_
6_1_trial_12_,-1.3552650549001253,0,6_1_12_
