FILE,NEWBEGIN,NEWEND,audio,video,bb,audio_begin_time,audio_end_time,video_begin_time,video_end_time,bb_begin_time,bb_end_time,sessionID,part,trial,pcn,concept,correction
41_2_trial_34_p0_man_geluiden_c0_final.avi,0.0,0.75,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\41_2_trial_34_Mic_nominal_srate16000_p0_man_geluiden_c0.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\41_2_trial_34_MyWebcamFrameStream_nominal_srate500_p0_man_geluiden_c0.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\41_2_trial_34_BalanceBoard_stream_nominal_srate100_p0_man_geluiden_c0.csv,18144.08238208425,18148.29471070235,18144.05746916464,18148.26982954014,18143.981142434117,18148.19479283813,41_2,2,34,p0,man,c0
15_2_trial_56_p1_dood_geluiden_c0_final.avi,-0.05,1.6,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\15_2_trial_56_Mic_nominal_srate16000_p1_dood_geluiden_c0.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\15_2_trial_56_MyWebcamFrameStream_nominal_srate500_p1_dood_geluiden_c0.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\15_2_trial_56_BalanceBoard_stream_nominal_srate100_p1_dood_geluiden_c0.csv,5312.006581622348,5316.808215776303,5311.98319236069,5316.784882659768,5311.977111505325,5316.778725349187,15_2,2,56,p1,dood,c0
28_1_trial_26_p0_zuigen_combinatie_final.avi,0.0,1.35,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\28_1_trial_26_Mic_nominal_srate16000_p0_zuigen_combinatie.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\28_1_trial_26_MyWebcamFrameStream_nominal_srate500_p0_zuigen_combinatie.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\28_1_trial_26_BalanceBoard_stream_nominal_srate100_p0_zuigen_combinatie.csv,2954.773355201003,2958.389719424711,2954.7443957115183,2958.360781505448,2954.718672927535,2958.335818334688,28_1,1,26,p0,zuigen,
24_2_trial_98_p0_geven_combinatie_c1_final.avi,-2.95,1.4,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\24_2_trial_98_Mic_nominal_srate16000_p0_geven_combinatie_c1.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\24_2_trial_98_MyWebcamFrameStream_nominal_srate500_p0_geven_combinatie_c1.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\24_2_trial_98_BalanceBoard_stream_nominal_srate100_p0_geven_combinatie_c1.csv,19517.30042963168,19528.432336710302,19517.268858398413,19528.40071304209,19517.242383701698,19528.38336808846,24_2,2,98,p0,geven,c1
66_2_trial_87_p0_grommen_geluiden_c0_final.avi,0.0,0.75,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\66_2_trial_87_Mic_nominal_srate16000_p0_grommen_geluiden_c0.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\66_2_trial_87_MyWebcamFrameStream_nominal_srate500_p0_grommen_geluiden_c0.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\66_2_trial_87_BalanceBoard_stream_nominal_srate100_p0_grommen_geluiden_c0.csv,12956.996928920778,12959.80495506933,12956.977948207144,12959.785994288006,12956.930275399514,12959.744549660318,66_2,2,87,p0,grommen,c0
60_1_trial_20_p0_koud_gebaren_final.avi,0.0,2.15,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\60_1_trial_20_Mic_nominal_srate16000_p0_koud_gebaren.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\60_1_trial_20_MyWebcamFrameStream_nominal_srate500_p0_koud_gebaren.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\60_1_trial_20_BalanceBoard_stream_nominal_srate100_p0_koud_gebaren.csv,14617.281052130023,14621.0692155639,14617.256593955071,14621.04476565599,14617.214724854835,14621.00185901344,60_1,1,20,p0,koud,
15_2_trial_3_p0_groot_combinatie_c1_final.avi,6.61,2.0,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\15_2_trial_3_Mic_nominal_srate16000_p0_groot_combinatie_c1.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\15_2_trial_3_MyWebcamFrameStream_nominal_srate500_p0_groot_combinatie_c1.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\15_2_trial_3_BalanceBoard_stream_nominal_srate100_p0_groot_combinatie_c1.csv,4032.8397437312983,4064.827658570104,4032.816400817894,4064.804323433365,4032.811586080188,4064.797981936662,15_2,2,3,p0,groot,c1
46_2_trial_35_p0_vis_geluiden_c0_final.avi,0.0,0.75,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\46_2_trial_35_Mic_nominal_srate16000_p0_vis_geluiden_c0.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\46_2_trial_35_MyWebcamFrameStream_nominal_srate500_p0_vis_geluiden_c0.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\46_2_trial_35_BalanceBoard_stream_nominal_srate100_p0_vis_geluiden_c0.csv,23716.30983849997,23719.92258538593,23716.281364150575,23719.894079457797,23716.245994169247,23719.85871606188,46_2,2,35,p0,vis,c0
66_2_trial_39_p0_geur_gebaren_c0_final.avi,0.0,0.75,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\66_2_trial_39_Mic_nominal_srate16000_p0_geur_gebaren_c0.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\66_2_trial_39_MyWebcamFrameStream_nominal_srate500_p0_geur_gebaren_c0.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\66_2_trial_39_BalanceBoard_stream_nominal_srate100_p0_geur_gebaren_c0.csv,11711.462193845751,11714.79732998294,11711.443195155738,11714.77832200711,11711.3942651651,11714.729308756563,66_2,2,39,p0,geur,c0
34_2_trial_56_p0_kauwen_gebaren_c2_final.avi,0.0,0.75,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\34_2_trial_56_Mic_nominal_srate16000_p0_kauwen_gebaren_c2.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\34_2_trial_56_MyWebcamFrameStream_nominal_srate500_p0_kauwen_gebaren_c2.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\34_2_trial_56_BalanceBoard_stream_nominal_srate100_p0_kauwen_gebaren_c2.csv,5578.691720309458,5599.052748495173,5578.666816372437,5599.027112059373,5578.5762451593,5598.937050796095,34_2,2,56,p0,kauwen,c2
10_2_trial_103_p1_lopen_geluiden_c1_final.avi,0.0,0.75,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\10_2_trial_103_Mic_nominal_srate16000_p1_lopen_geluiden_c1.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\10_2_trial_103_MyWebcamFrameStream_nominal_srate500_p1_lopen_geluiden_c1.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\10_2_trial_103_BalanceBoard_stream_nominal_srate100_p1_lopen_geluiden_c1.csv,13932.95047236627,13938.777457561177,13932.926133210203,13938.75292612063,13932.843956911083,13938.6702290415,10_2,2,103,p1,lopen,c1
50_2_trial_8_p0_niet_geluiden_c1_final.avi,-0.75,-0.0,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\50_2_trial_8_Mic_nominal_srate16000_p0_niet_geluiden_c1.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\50_2_trial_8_MyWebcamFrameStream_nominal_srate500_p0_niet_geluiden_c1.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\50_2_trial_8_BalanceBoard_stream_nominal_srate100_p0_niet_geluiden_c1.csv,110249.8224149121,110265.64394990871,110249.80247385308,110265.62292600123,110249.74218636006,110265.54557882478,50_2,2,8,p0,niet,c1
38_1_trial_29_p1_kat_geluiden_final.avi,0.0,0.75,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\38_1_trial_29_Mic_nominal_srate16000_p1_kat_geluiden.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\38_1_trial_29_MyWebcamFrameStream_nominal_srate500_p1_kat_geluiden.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\38_1_trial_29_BalanceBoard_stream_nominal_srate100_p1_kat_geluiden.csv,9628.982206715677,9633.634293236742,9628.95233427493,9633.604413289157,9628.946507244516,9633.597705647582,38_1,1,29,p1,kat,
7_1_trial_33_p1_vechten_gebaren_final.avi,0.0,0.75,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\7_1_trial_33_Mic_nominal_srate16000_p1_vechten_gebaren.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\7_1_trial_33_MyWebcamFrameStream_nominal_srate500_p1_vechten_gebaren.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\7_1_trial_33_BalanceBoard_stream_nominal_srate100_p1_vechten_gebaren.csv,10740.144590398042,10743.142571437647,10740.114986038212,10743.112941618783,10740.056248661893,10743.054216174336,7_1,1,33,p1,vechten,
12_2_trial_74_p1_ziek_geluiden_c0_final.avi,0.0,0.75,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\12_2_trial_74_Mic_nominal_srate16000_p1_ziek_geluiden_c0.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\12_2_trial_74_MyWebcamFrameStream_nominal_srate500_p1_ziek_geluiden_c0.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\12_2_trial_74_BalanceBoard_stream_nominal_srate100_p1_ziek_geluiden_c0.csv,6180.751889302156,6186.86024996352,6180.722573149763,6186.830942765701,6180.624461006703,6186.732790329817,12_2,2,74,p1,ziek,c0
35_2_trial_48_p1_koud_combinatie_c0_final.avi,0.0,0.75,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\35_2_trial_48_Mic_nominal_srate16000_p1_koud_combinatie_c0.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\35_2_trial_48_MyWebcamFrameStream_nominal_srate500_p1_koud_combinatie_c0.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\35_2_trial_48_BalanceBoard_stream_nominal_srate100_p1_koud_combinatie_c0.csv,12622.209027721436,12628.528634450082,12622.179626707022,12628.499228243383,12622.146846427397,12628.464872807415,35_2,2,48,p1,koud,c0
50_2_trial_33_p1_vallen_geluiden_c0_final.avi,0.0,0.75,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\50_2_trial_33_Mic_nominal_srate16000_p1_vallen_geluiden_c0.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\50_2_trial_33_MyWebcamFrameStream_nominal_srate500_p1_vallen_geluiden_c0.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\50_2_trial_33_BalanceBoard_stream_nominal_srate100_p1_vallen_geluiden_c0.csv,110844.88027417152,110848.69400064636,110844.86032784206,110848.67406728434,110844.78385508285,110848.59763506756,50_2,2,33,p1,vallen,c0
15_1_trial_40_p0_slang_combinatie_final.avi,-0.75,-0.0,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\15_1_trial_40_Mic_nominal_srate16000_p0_slang_combinatie.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\15_1_trial_40_MyWebcamFrameStream_nominal_srate500_p0_slang_combinatie.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\15_1_trial_40_BalanceBoard_stream_nominal_srate100_p0_slang_combinatie.csv,3297.8697636642337,3304.0428206756133,3297.8474050591926,3304.0204441337182,3297.7750363184414,3303.948514742103,15_1,1,40,p0,slang,
61_2_trial_36_p1_kotsen_combinatie_c1_final.avi,-2.95,-0.0,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\61_2_trial_36_Mic_nominal_srate16000_p1_kotsen_combinatie_c1.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\61_2_trial_36_MyWebcamFrameStream_nominal_srate500_p1_kotsen_combinatie_c1.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\61_2_trial_36_BalanceBoard_stream_nominal_srate100_p1_kotsen_combinatie_c1.csv,6873.819725245599,6878.359595599205,6873.79443891439,6878.333846906735,6873.711531497554,6878.250820410858,61_2,2,36,p1,kotsen,c1
11_2_trial_35_p1_hoog_geluiden_c1_final.avi,0.0,0.75,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\11_2_trial_35_Mic_nominal_srate16000_p1_hoog_geluiden_c1.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\11_2_trial_35_MyWebcamFrameStream_nominal_srate500_p1_hoog_geluiden_c1.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\11_2_trial_35_BalanceBoard_stream_nominal_srate100_p1_hoog_geluiden_c1.csv,6150.90436781937,6158.8938716564735,6150.882740833025,6158.872270312873,6150.827767318075,6158.816240271733,11_2,2,35,p1,hoog,c1
24_2_trial_113_p1_hoorn_combinatie_c0_final.avi,0.0,2.95,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\24_2_trial_113_Mic_nominal_srate16000_p1_hoorn_combinatie_c0.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\24_2_trial_113_MyWebcamFrameStream_nominal_srate500_p1_hoorn_combinatie_c0.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\24_2_trial_113_BalanceBoard_stream_nominal_srate100_p1_hoorn_combinatie_c0.csv,19864.337140974007,19872.79635337437,19864.30553781966,19872.76473616564,19864.277985882323,19872.738113358664,24_2,2,113,p1,hoorn,c0
72_1_trial_6_p0_slapen_gebaren_final.avi,-1.35,0.0,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\72_1_trial_6_Mic_nominal_srate16000_p0_slapen_gebaren.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\72_1_trial_6_MyWebcamFrameStream_nominal_srate500_p0_slapen_gebaren.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\72_1_trial_6_BalanceBoard_stream_nominal_srate100_p0_slapen_gebaren.csv,2898.3597490986285,2903.1094598017958,2898.332481918475,2903.0821619709054,2898.251078192768,2903.001460115618,72_1,1,6,p0,slapen,
55_2_trial_31_p1_jagen_gebaren_c0_final.avi,0.0,0.75,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\55_2_trial_31_Mic_nominal_srate16000_p1_jagen_gebaren_c0.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\55_2_trial_31_MyWebcamFrameStream_nominal_srate500_p1_jagen_gebaren_c0.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\55_2_trial_31_BalanceBoard_stream_nominal_srate100_p1_jagen_gebaren_c0.csv,3845.431315823677,3852.023324083421,3845.407818574319,3851.999815552667,3845.4125318842416,3852.003924961129,55_2,2,31,p1,jagen,c0
14_2_trial_88_p1_ik_geluiden_c1_final.avi,0.0,0.75,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\14_2_trial_88_Mic_nominal_srate16000_p1_ik_geluiden_c1.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\14_2_trial_88_MyWebcamFrameStream_nominal_srate500_p1_ik_geluiden_c1.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\14_2_trial_88_BalanceBoard_stream_nominal_srate100_p1_ik_geluiden_c1.csv,8579.270549371431,8582.541229072493,8579.242713305634,8582.513396311842,8579.178885445095,8582.450982849607,14_2,2,88,p1,ik,c1
65_2_trial_86_p0_staan_combinatie_c0_final.avi,0.0,2.15,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\65_2_trial_86_Mic_nominal_srate16000_p0_staan_combinatie_c0.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\65_2_trial_86_MyWebcamFrameStream_nominal_srate500_p0_staan_combinatie_c0.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\65_2_trial_86_BalanceBoard_stream_nominal_srate100_p0_staan_combinatie_c0.csv,4964.469578717321,4969.520951590392,4964.446402616078,4969.497779925736,4964.40108639875,4969.45198603021,65_2,2,86,p0,staan,c0
1_2_trial_47_p1_zoet_geluiden_c0_final.avi,0.8,7.95,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\1_2_trial_47_Mic_nominal_srate16000_p1_zoet_geluiden_c0.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\1_2_trial_47_MyWebcamFrameStream_nominal_srate500_p1_zoet_geluiden_c0.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\1_2_trial_47_BalanceBoard_stream_nominal_srate100_p1_zoet_geluiden_c0.csv,13673.190641963263,13680.09905680436,13673.1595425128,13680.06796731025,13673.07837451992,13679.987214517683,1_2,2,47,p1,zoet,c0
16_2_trial_86_p0_geven_geluiden_c1_final.avi,0.75,0.0,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\16_2_trial_86_Mic_nominal_srate16000_p0_geven_geluiden_c1.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\16_2_trial_86_MyWebcamFrameStream_nominal_srate500_p0_geven_geluiden_c1.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\16_2_trial_86_BalanceBoard_stream_nominal_srate100_p0_geven_geluiden_c1.csv,196370.182329896,196385.4031593388,196370.15865284373,196385.38159934132,196370.1334326568,196385.3575579959,16_2,2,86,p0,geven,c1
16_2_trial_24_p1_regen_combinatie_c1_final.avi,-0.05,-0.0,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\16_2_trial_24_Mic_nominal_srate16000_p1_regen_combinatie_c1.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\16_2_trial_24_MyWebcamFrameStream_nominal_srate500_p1_regen_combinatie_c1.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\16_2_trial_24_BalanceBoard_stream_nominal_srate100_p1_regen_combinatie_c1.csv,194731.57528881176,194741.4638483426,194731.5461609612,194741.44228180207,194731.52134789395,194741.41711885927,16_2,2,24,p1,regen,c1
56_2_trial_9_p0_man_geluiden_c1_final.avi,15.12,7.23,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\56_2_trial_9_Mic_nominal_srate16000_p0_man_geluiden_c1.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\56_2_trial_9_MyWebcamFrameStream_nominal_srate500_p0_man_geluiden_c1.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\56_2_trial_9_BalanceBoard_stream_nominal_srate100_p0_man_geluiden_c1.csv,10767.69234186206,10780.188771848656,10767.662732132638,10780.15916661924,10767.604898934194,10780.101675718615,56_2,2,9,p0,man,c1
37_2_trial_84_p1_horen_geluiden_c2_final.avi,0.0,7.94,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\37_2_trial_84_Mic_nominal_srate16000_p1_horen_geluiden_c2.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\37_2_trial_84_MyWebcamFrameStream_nominal_srate500_p1_horen_geluiden_c2.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\37_2_trial_84_BalanceBoard_stream_nominal_srate100_p1_horen_geluiden_c2.csv,6610.283796011666,6618.007295777646,6610.259319949254,6617.982788748146,6610.174824370042,6617.896951901908,37_2,2,84,p1,horen,c2
18_2_rein_trial_71_p0_ademen_combinatie_c0_final.avi,0.0,0.75,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\18_2_rein_trial_95_Mic_nominal_srate16000_p0_ademen_combinatie_c0.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\18_2_rein_trial_95_MyWebcamFrameStream_nominal_srate500_p0_ademen_combinatie_c0.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\18_2_rein_trial_95_BalanceBoard_stream_nominal_srate100_p0_ademen_combinatie_c0.csv,21130.434648836792,21136.405722091484,21130.408773688625,21136.37979750723,21130.332415642555,21136.302675871622,18_2_rein,2,trial,p0,ademen,c0
63_2_trial_13_p1_scherp_gebaren_c2_final.avi,-0.75,-0.0,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\63_2_trial_13_Mic_nominal_srate16000_p1_scherp_gebaren_c2.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\63_2_trial_13_MyWebcamFrameStream_nominal_srate500_p1_scherp_gebaren_c2.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\63_2_trial_13_BalanceBoard_stream_nominal_srate100_p1_scherp_gebaren_c2.csv,8805.864638334242,8811.602026683962,8805.843434808008,8811.580796955379,8805.764699819809,8811.50219000474,63_2,2,13,p1,scherp,c2
33_1_trial_51_p1_verbranden_gebaren_final.avi,-0.75,0.0,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\33_1_trial_51_Mic_nominal_srate16000_p1_verbranden_gebaren.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\33_1_trial_51_MyWebcamFrameStream_nominal_srate500_p1_verbranden_gebaren.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\33_1_trial_51_BalanceBoard_stream_nominal_srate100_p1_verbranden_gebaren.csv,19974.25624253601,19978.495188560395,19974.22877043375,19978.467716436837,19974.133232288303,19978.371425598267,33_1,1,51,p1,verbranden,
56_2_trial_91_p0_piepen_combinatie_c2_final.avi,0.0,0.75,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\56_2_trial_91_Mic_nominal_srate16000_p0_piepen_combinatie_c2.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\56_2_trial_91_MyWebcamFrameStream_nominal_srate500_p0_piepen_combinatie_c2.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\56_2_trial_91_BalanceBoard_stream_nominal_srate100_p0_piepen_combinatie_c2.csv,12455.18297748972,12462.630657266982,12455.15336807355,12462.601021555964,12455.094474856698,12462.543348962135,56_2,2,91,p0,piepen,c2
70_1_trial_31_p1_drinken_gebaren_final.avi,-0.75,-0.0,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\70_1_trial_31_Mic_nominal_srate16000_p1_drinken_gebaren.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\70_1_trial_31_MyWebcamFrameStream_nominal_srate500_p1_drinken_gebaren.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\70_1_trial_31_BalanceBoard_stream_nominal_srate100_p1_drinken_gebaren.csv,2009.331941668228,2013.0220946471284,2009.3119460611783,2013.002054694531,2009.2638587363797,2012.9533235055,70_1,1,31,p1,drinken,
6_1_trial_8_p0_likken_gebaren_final.avi,0.0,0.75,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\6_1_trial_8_Mic_nominal_srate16000_p0_likken_gebaren.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\6_1_trial_8_MyWebcamFrameStream_nominal_srate500_p0_likken_gebaren.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\6_1_trial_8_BalanceBoard_stream_nominal_srate100_p0_likken_gebaren.csv,2911.448274270324,2914.450828051291,2911.4244899972323,2914.4270135747724,2911.377512418739,2914.3861168587146,6_1,1,8,p0,likken,
15_2_trial_60_p1_bliksem_geluiden_c1_final.avi,0.0,1.35,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\15_2_trial_60_Mic_nominal_srate16000_p1_bliksem_geluiden_c1.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\15_2_trial_60_MyWebcamFrameStream_nominal_srate500_p1_bliksem_geluiden_c1.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\15_2_trial_60_BalanceBoard_stream_nominal_srate100_p1_bliksem_geluiden_c1.csv,5395.851228086073,5400.20901522301,5395.827853129779,5400.180412485901,5395.822746553233,5400.174076465018,15_2,2,60,p1,bliksem,c1
46_2_trial_96_p1_bang_combinatie_c1_final.avi,0.0,2.15,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\46_2_trial_96_Mic_nominal_srate16000_p1_bang_combinatie_c1.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\46_2_trial_96_MyWebcamFrameStream_nominal_srate500_p1_bang_combinatie_c1.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\46_2_trial_96_BalanceBoard_stream_nominal_srate100_p1_bang_combinatie_c1.csv,25068.88005700142,25073.379782549506,25068.851563371198,25073.351295572236,25068.81529378208,25073.320951668826,46_2,2,96,p1,bang,c1
15_2_trial_102_p1_piepen_gebaren_c1_final.avi,0.0,0.75,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\15_2_trial_102_Mic_nominal_srate16000_p1_piepen_gebaren_c1.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\15_2_trial_102_MyWebcamFrameStream_nominal_srate500_p1_piepen_gebaren_c1.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\15_2_trial_102_BalanceBoard_stream_nominal_srate100_p1_piepen_gebaren_c1.csv,6408.764444446777,6418.2417078364215,6408.741107808216,6418.218317103321,6408.736212394459,6418.213726040739,15_2,2,102,p1,piepen,c1
59_2_trial_42_p0_staan_geluiden_c0_final.avi,2.76,-5.06,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\59_2_trial_42_Mic_nominal_srate16000_p0_staan_geluiden_c0.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\59_2_trial_42_MyWebcamFrameStream_nominal_srate500_p0_staan_geluiden_c0.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\59_2_trial_42_BalanceBoard_stream_nominal_srate100_p0_staan_geluiden_c0.csv,6463.758163077479,6479.3856985249895,6463.73569866963,6479.363235715648,6463.698759941163,6479.3117391178575,59_2,2,42,p0,staan,c0
22_2_trial_87_p0_man_combinatie_c0_final.avi,2.7,5.5,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\22_2_trial_87_Mic_nominal_srate16000_p0_man_combinatie_c0.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\22_2_trial_87_MyWebcamFrameStream_nominal_srate500_p0_man_combinatie_c0.csv,f:\flesh_data_processed\01_XDF_processing/data/Data_processed/Data_trials\22_2_trial_87_BalanceBoard_stream_nominal_srate100_p0_man_combinatie_c0.csv,13306.35633426121,13313.655591616058,13306.331375586602,13313.630629315345,13306.321628595017,13313.621579281797,22_2,2,87,p0,man,c0
