TrialID,HNR,localJitter,localabsoluteJitter,rapJitter,ppq5Jitter,ddpJitter,localShimmer,localdbShimmer,apq3Shimmer,aqpq5Shimmer,apq11Shimmer,ddaShimmer
0_2_84_p0,-2.8982105750910363,0.08222353146121578,0.00032888743899564787,0.039347063091031906,0.02098971858400808,0.11804118927309572,0.15027615668389493,1.4168620203797535,0.04229805929106377,0.030935073206998256,,0.1268941778731913
0_2_85_p0,-4.902608906428201,,,,,,,,,,,
0_2_86_p0,24.758604955110204,0.008515231236931787,3.374010159244275e-05,0.0028922889860818818,0.0026476658608472667,0.008676866958245644,0.04384611570423838,0.556674168853134,0.005748829875844361,0.009322750829267182,0.02690600804814234,0.017246489627533085
0_2_87_p0,30.629621341750493,0.0024711058274145058,9.40813015107581e-06,0.0006036871974559814,0.0010392760287189647,0.001811061592367944,0.015301368273920504,0.16121665331132035,0.005208837182985866,0.007248906675174991,0.01270769303725141,0.015626511548957597
0_2_88_p0,24.414094701589207,0.0073844456429481625,2.818318887740171e-05,0.001357608022121602,0.0022535353628204604,0.004072824066364806,0.04454630516463063,0.5869360896124386,0.004863117086837472,0.008900116436933374,0.027120016297915737,0.014589351260512418
0_2_89_p0,6.033359761246406,0.02074049418300006,7.961266747291695e-05,0.010602546236149077,0.011427631324725476,0.03180763870844723,0.12548770286198857,1.0551003199155904,0.06045804284654199,0.0635510196568476,0.07965803196331842,0.18137412853962598
0_2_90_p0,19.019295617473905,0.011492826714187996,3.9068523580319054e-05,0.0056351915154399706,0.005069912620245269,0.016905574546319913,0.02223912304460088,0.3164403442587258,0.010097586687305763,0.011259066569910927,0.014520641639523026,0.03029276006191729
0_2_91_p0,12.99949546244731,0.01321176145250176,4.079447645832678e-05,0.0067518967556111295,0.004833702501402429,0.02025569026683339,0.029082696069951314,0.32975986967437665,0.011629601923492215,0.013807030340632015,0.01775609667445375,0.03488880577047664
0_2_92_p1,15.942774106134786,0.012386905132388305,4.0530798018933087e-05,0.005403295391330396,0.0059167668455713755,0.01620988617399119,0.036634020989753935,0.4472576974526752,0.015926381021396017,0.018228196468427337,0.025189497655184752,0.047779143064188054
0_2_93_p1,6.624456532862758,0.03133448333233586,0.00010322066885195667,0.015358304435334261,0.014934045338835179,0.04607491330600279,0.09135390548265339,1.0640021721563122,0.040587080607044745,0.05108644573921155,0.06354274643229404,0.12176124182113424
0_2_94_p1,2.3626429368936415,0.11608925658028556,0.00047982349018756604,0.10079205418358073,,0.3023761625507422,,,,,,
0_2_95_p1,15.64047293695494,0.022205679639961694,8.273560060344502e-05,0.011377179949063386,0.011564076887482023,0.03413153984719016,0.06537536529089143,0.6256754972380583,0.03366847417265185,0.031771678179298955,0.043923023340492785,0.10100542251795555
0_2_96_p1,-0.2171485145411297,,,,,,,,,,,
0_2_97_p1,1.0233259265951902,0.08463118129545763,0.0002700916562231539,0.048989488436895885,0.05511419015855663,0.14696846531068766,0.22645689715256637,1.6689759864417169,0.0631969788690746,,,0.18959093660722381
0_2_98_p1,12.129588024337549,0.020207417850819448,7.768004852182961e-05,0.008863561094279103,0.008599285792204838,0.026590683282837306,0.06564520301238283,0.7731367095974929,0.02954233203896725,0.03630242498877659,0.0437682827547826,0.08862699611690175
0_2_99_p1,7.563506377226983,0.02522494534200625,8.768559832165685e-05,0.011645081453184398,0.011505024534935487,0.0349352443595532,0.10097958409649634,1.0074145259311293,0.04960448844831008,0.05541507137176869,0.0660844787695006,0.14881346534493023
0_2_100_p1,14.24723152503293,0.019149595571732216,7.340336571873211e-05,0.008300830754470958,0.008680953390816025,0.024902492263412873,0.0594435681755518,0.5902301922962931,0.02593148163556224,0.02778188204458275,0.04332421184151718,0.07779444490668672
0_2_101_p1,10.136293207650644,0.03259962509504372,0.00015486928615756758,0.01331629452929645,0.018583874892773796,0.03994888358788935,0.09291888787284969,0.888678057620337,0.028385913793533963,0.03319896713285872,0.04706598259441959,0.08515774138060189
0_2_102_p1,0.19210646464794195,,,,,,,,,,,
0_2_103_p1,4.20905908049373,0.020218724333845164,9.255270054859327e-05,0.00803897327195665,0.008471333005513849,0.02411691981586995,0.11983062964162744,1.0951993511784042,0.0255438706835583,0.0509321350543086,0.12313869069139,0.0766316120506749
0_2_104_p1,-0.8850937838967471,0.11122237630035567,0.00034488819334119343,0.06279128008736294,0.0730217701869624,0.1883738402620888,0.20868922477994561,1.66180686688428,0.11794214565955967,,,0.353826436978679
0_2_105_p1,-0.0761567382748533,0.020505616177356776,7.592167666822802e-05,0.01170073043146489,0.009674940620292774,0.035102191294394666,0.23798061408237597,2.2887149330401746,,,,
0_2_106_p1,-0.6431390656405119,,,,,,,,,,,
0_2_107_p1,1.605936072361407,0.04612904218260846,0.00042374633322854,0.021861190619662088,0.04953776837948003,0.06558357185898626,0.42704957750088246,2.831055529058968,0.24689892754167947,,,0.7406967826250384
0_2_108_p1,-0.027708536057792103,0.03368696611937135,0.00012894018027784782,0.009549987270780942,0.029053057049710992,0.028649961812342827,0.07621760716439407,1.039235510047879,0.023861326990498605,,,0.07158398097149582
0_2_109_p1,11.288350976727122,0.013167240383301528,5.1569879603106606e-05,0.006824031481592328,0.006304869134775436,0.020472094444776982,0.04489874998540774,0.5556840669676221,0.018815766156351842,0.023963507980259882,0.03142613844129933,0.056447298469055524
0_2_110_p1,11.165840472055528,0.008267802674204345,3.28424099153708e-05,0.002783687651300044,0.002841188328036954,0.008351062953900132,0.0347053125450857,0.4464814454739705,0.01318302266761487,0.014304979754551967,0.023859897220580878,0.03954906800284461
0_2_111_p1,2.3937567486647,0.05276510790796908,0.00024867178511491303,0.02323090876324789,0.01905989900152439,0.06969272628974367,0.1333824903463233,1.2833140932277265,0.043516249547140284,0.06943541823271988,0.14189083970285424,0.13054874864142085
0_2_112_p1,4.243817456021104,0.03338608994282331,0.0001248360252611905,0.013534162725348811,0.01683986091654137,0.04060248817604643,0.13323994857901628,1.0526054805681484,0.03345296596932415,0.0435658320231972,0.10003428065091312,0.10035889790797245
0_2_113_p1,7.32934787283972,0.038173260460517854,0.00015701664352292774,0.012162577010881418,0.009485077029910501,0.03648773103264426,0.13053277140230732,1.039800717115745,0.037851297078637255,0.04228461727561057,0.05054823832716073,0.11355389123591177
