Time,TrialID,upper_body,arms,lower_body,head_mov,movement_in_trial
5499.999999999985,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
5516.666666666652,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
5533.333333333319,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
5549.999999999985,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
5566.666666666652,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
5583.333333333319,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
5599.999999999985,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
5616.666666666652,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
5633.333333333319,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
5649.999999999985,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
5666.666666666652,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
5683.333333333319,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
5699.999999999985,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
5716.666666666652,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
5733.333333333319,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
5749.9999999999845,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
5766.666666666652,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
5783.333333333319,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
5799.9999999999845,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
5816.666666666652,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
5833.333333333318,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
5849.9999999999845,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
5866.666666666652,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
5883.333333333318,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
5899.9999999999845,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
5916.666666666651,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
5933.333333333318,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
5949.9999999999845,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
5966.666666666651,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
5983.333333333318,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
5999.999999999984,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
6016.666666666651,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
6033.333333333318,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
6049.999999999984,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
6066.666666666651,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
6083.333333333317,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
6099.999999999984,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
6116.666666666651,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
6133.333333333317,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
6149.9999999999845,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
6166.66666666665,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
6183.333333333317,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
6199.999999999984,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
6216.66666666665,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
6233.333333333317,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
6249.999999999983,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
6266.66666666665,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
6283.333333333317,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
6299.999999999983,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
6316.66666666665,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
6333.333333333316,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
6349.999999999983,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
6366.66666666665,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
6383.333333333316,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
6399.999999999983,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
6416.666666666649,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
6433.333333333316,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
6449.999999999983,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
6466.666666666649,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
6483.333333333316,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
6499.999999999982,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
6516.666666666649,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
6533.333333333317,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
6549.999999999982,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
6566.666666666649,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
6583.333333333315,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
6599.999999999982,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
6616.666666666649,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
6633.333333333315,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
6649.999999999982,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
6666.666666666648,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
6683.333333333315,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
6699.999999999982,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
6716.666666666648,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
6733.333333333315,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
6749.999999999981,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
6766.666666666648,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
6783.333333333315,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
6799.999999999981,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
6816.666666666648,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
6833.333333333314,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
6849.999999999981,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
6866.666666666648,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
6883.333333333314,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
6899.999999999981,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
6916.666666666648,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
6933.333333333314,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
6949.999999999981,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
6966.666666666647,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
6983.333333333314,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
6999.999999999981,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
7016.666666666647,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
7033.333333333314,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
7049.99999999998,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
7066.666666666647,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
7083.333333333314,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
7099.99999999998,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
7116.666666666647,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
7133.333333333313,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
7149.99999999998,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
7166.666666666648,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
7183.333333333313,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
7199.99999999998,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
7216.666666666646,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
7233.333333333313,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
7249.99999999998,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
7266.666666666646,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
7283.333333333313,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
7299.999999999979,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
7316.666666666646,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
7333.333333333313,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
7349.999999999979,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
7366.666666666646,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
7383.333333333312,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
7399.999999999979,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
7416.666666666646,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
7433.333333333312,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
7449.999999999979,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
7466.666666666644,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
7483.333333333312,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
7499.999999999979,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
7516.666666666645,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
7533.333333333312,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
7549.999999999977,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
7566.666666666645,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
7583.333333333312,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
7599.999999999978,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
7616.666666666645,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
7633.33333333331,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
7649.999999999978,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
7666.666666666645,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
7683.333333333311,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
7699.999999999978,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
7716.666666666644,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
7733.333333333311,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
7749.999999999978,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
7766.666666666644,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
7783.333333333311,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
7799.999999999977,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
7816.666666666644,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
7833.333333333311,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
7849.999999999977,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
7866.666666666644,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
7883.33333333331,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
7899.999999999977,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
7916.666666666644,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
7933.33333333331,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
7949.999999999977,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
7966.666666666643,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
7983.33333333331,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
7999.999999999977,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
8016.666666666644,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
8033.333333333312,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
8049.999999999979,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
8066.666666666647,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
8083.333333333314,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
8099.999999999982,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
8116.66666666665,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
8133.333333333317,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
8149.999999999984,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
8166.6666666666515,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
8183.333333333319,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
8199.999999999987,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
8216.666666666655,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
8233.333333333321,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
8249.999999999989,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
8266.666666666657,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
8283.333333333325,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
8299.999999999993,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
8316.666666666659,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
8333.333333333327,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
8349.999999999995,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
8366.666666666662,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
8383.333333333328,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
8399.999999999996,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
8416.666666666664,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
8433.333333333332,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
8450.0,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
8466.666666666666,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
8483.333333333334,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
8500.000000000002,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
8516.66666666667,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
8533.333333333338,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
8550.000000000004,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
8566.666666666672,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
8583.33333333334,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
8600.000000000007,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
8616.666666666675,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
8633.333333333341,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
8650.00000000001,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
8666.666666666677,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
8683.333333333345,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
8700.000000000011,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
8716.666666666679,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
8733.333333333347,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
8750.000000000015,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
8766.666666666682,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
8783.333333333348,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
8800.000000000016,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
8816.666666666684,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
8833.333333333352,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
8850.00000000002,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
8866.666666666686,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
8883.333333333354,0_1_3_p0,nomovement,nomovement,nomovement,nomovement,nomovement
