pcn_ID,BIF_extra,BIF_agree,BIF_consc,BIF_negemo,BIF_open
36_1,1.4529095042442846,1.4639248099134416,-0.5729637167006322,-2.564830292588199,0.9826697521390619
36_0,-0.4090906571707399,0.7387915707366391,-1.7085207660892159,0.01430046407805777,-0.9086456653489257
37_0,-1.1252445654072878,0.7387915707366391,1.0672853546384329,-0.23133103655682383,0.3071999601790664
37_1,0.8799863776550462,0.013658331559836647,1.0672853546384329,-0.5997782875091462,1.2528576689230602
38_1,-1.8413984736438356,1.282641500119241,-0.44679071121301184,1.733720968522229,1.6581395440990576
38_0,0.4502940327131175,-1.2553248369995678,-0.6991367221882526,-0.35414678687426465,-0.9086456653489257
39_1,-0.9820137837599782,-0.16762497823436398,-0.19444470023777102,-0.5997782875091462,-2.259585249268917
39_0,0.8799863776550462,1.282641500119241,0.43642032720033097,-0.5997782875091462,0.5773878769630646
40_0,-1.698167691996526,0.9200748805308399,0.3102473217127106,-0.35414678687426465,0.44229391857106554
40_1,0.020601687771188794,0.7387915707366391,1.4458043711012942,0.01430046407805777,1.6581395440990576
41_1,0.16383246941849836,1.6452081197076425,1.0672853546384329,-1.0910412887789094,0.8475757937470628
41_0,-0.695552220465359,0.5575082609424385,1.0672853546384329,1.4880894678873473,-0.2331758733889301
42_1,0.8799863776550462,-0.3489082880285646,0.18407431622509018,-0.47696253719170545,0.9826697521390619
42_0,0.7367555960077367,0.7387915707366391,-0.8253097276758731,0.5055634653478209,1.7932335024910566
43_0,-0.5523214388180495,-1.4366081467937684,0.9411123491508125,-0.35414678687426465,-0.5033637901729283
43_1,0.8799863776550462,1.6452081197076425,0.5625933326879514,-0.10851528623938303,0.44229391857106554
44_1,-0.4090906571707399,-0.8927582174111666,1.698150382076535,0.5055634653478209,1.5230455857070584
44_0,0.7367555960077367,0.5575082609424385,-2.0870397825520772,-1.336672789413791,0.3071999601790664
45_0,0.593524814360427,0.5575082609424385,1.8243233875641554,-1.336672789413791,-2.259585249268917
45_1,0.30706325106580795,0.7387915707366391,-0.32061770572539144,-0.10851528623938303,-0.2331758733889301
46_0,-1.1252445654072878,0.5575082609424385,1.0672853546384329,0.6283792156652618,-0.6384577485649274
46_1,0.7367555960077367,-0.3489082880285646,0.8149393436631922,-1.0910412887789094,-0.3682698317809292
47_1,-0.12262909387612077,0.7387915707366391,0.6887663381755718,-1.336672789413791,1.2528576689230602
47_0,-0.695552220465359,-0.7114749076169659,-1.5823477606015954,1.4880894678873473,1.5230455857070584
48_1,-0.4090906571707399,-0.5301915978227653,-0.32061770572539144,-0.10851528623938303,-0.5033637901729283
48_0,0.4502940327131175,0.19494164135403727,-0.32061770572539144,0.6283792156652618,-0.5033637901729283
49_1,-2.271090818585764,-1.9804580761763704,-0.44679071121301184,1.733720968522229,-1.0437396237409249
49_0,0.30706325106580795,-0.3489082880285646,-0.6991367221882526,-0.47696253719170545,-0.09808191499693096
50_1,-1.698167691996526,0.5575082609424385,-0.06827169475015062,-0.47696253719170545,0.44229391857106554
50_0,1.4529095042442846,0.013658331559836647,0.6887663381755718,0.8740107163001434,-0.9086456653489257
51_0,0.4502940327131175,0.013658331559836647,0.057901310737469784,-0.35414678687426465,0.8475757937470628
51_1,-2.1278600369384546,0.9200748805308399,1.4458043711012942,-0.23133103655682383,-1.8543033740929196
52_1,0.8799863776550462,1.1013581903250405,0.8149393436631922,0.13711621439549856,-0.6384577485649274
52_0,0.593524814360427,0.19494164135403727,0.057901310737469784,1.3652737175699066,1.1177637105310612
53_0,-0.9820137837599782,0.19494164135403727,0.5625933326879514,0.3827477150303802,-1.0437396237409249
53_1,1.7393710675389036,1.1013581903250405,-0.44679071121301184,-0.722594037826587,-0.2331758733889301
54_0,0.020601687771188794,0.9200748805308399,0.3102473217127106,0.8740107163001434,0.7124818353550637
54_1,-1.984629255291145,0.3762249511482379,-1.2038287441387343,1.733720968522229,-0.3682698317809292
55_0,-0.2658598755234303,0.9200748805308399,0.5625933326879514,-1.7051200403661133,0.5773878769630646
55_1,0.16383246941849836,-0.3489082880285646,0.8149393436631922,-0.722594037826587,-0.5033637901729283
56_1,0.8799863776550462,0.3762249511482379,2.076669398539396,-0.5997782875091462,-0.9086456653489257
56_0,-0.12262909387612077,-0.16762497823436398,0.6887663381755718,-0.5997782875091462,-1.5841154573089213
57_1,0.020601687771188794,-2.161741385970571,-0.8253097276758731,-0.5997782875091462,-0.5033637901729283
57_0,-1.1252445654072878,-0.16762497823436398,1.9504963930517758,0.3827477150303802,0.5773878769630646
58_0,-0.695552220465359,1.1013581903250405,0.3102473217127106,1.3652737175699066,-1.313927540524923
58_1,-0.8387830021126687,0.9200748805308399,0.18407431622509018,0.01430046407805777,-1.5841154573089213
59_0,-0.5523214388180495,-2.8868746251473736,-1.3300017496263545,2.3477997201094327,1.6581395440990576
59_1,-0.5523214388180495,-0.5301915978227653,-0.06827169475015062,1.2424579672524658,0.5773878769630646
60_1,-0.12262909387612077,-0.7114749076169659,0.057901310737469784,1.733720968522229,-0.6384577485649274
60_0,0.7367555960077367,-0.5301915978227653,-0.6991367221882526,-0.10851528623938303,-0.3682698317809292
61_0,0.4502940327131175,-0.8927582174111666,-0.9514827331634934,-1.0910412887789094,0.03701204339506816
61_1,-2.271090818585764,-1.0740415272053672,-0.5729637167006322,1.4880894678873473,-0.9086456653489257
62_1,-0.695552220465359,1.4639248099134416,1.0672853546384329,0.01430046407805777,-2.1244912908769176
62_0,1.0232171593023558,0.7387915707366391,2.076669398539396,-0.5997782875091462,0.03701204339506816
63_0,0.7367555960077367,0.013658331559836647,-0.9514827331634934,2.224983969791992,-1.0437396237409249
63_1,-0.4090906571707399,0.7387915707366391,-2.3393857935273177,1.610905218204788,-0.3682698317809292
64_1,-0.4090906571707399,-1.4366081467937684,-1.2038287441387343,0.01430046407805777,-1.1788335821329239
64_0,0.30706325106580795,0.3762249511482379,0.43642032720033097,-1.0910412887789094,0.03701204339506816
65_1,1.596140285891594,-0.5301915978227653,0.6887663381755718,-2.1963830416358765,1.2528576689230602
65_0,0.16383246941849836,0.3762249511482379,-0.19444470023777102,0.5055634653478209,-1.0437396237409249
66_1,1.4529095042442846,0.7387915707366391,-0.8253097276758731,-0.35414678687426465,1.9283274608830558
66_0,-0.4090906571707399,-0.7114749076169659,-0.32061770572539144,-1.336672789413791,0.8475757937470628
67_1,-0.9820137837599782,-0.5301915978227653,0.3102473217127106,1.1196422169350249,-0.6384577485649274
67_0,0.30706325106580795,-0.7114749076169659,-0.5729637167006322,0.01430046407805777,-1.8543033740929196
68_1,-0.2658598755234303,-0.8927582174111666,-1.7085207660892159,0.8740107163001434,0.44229391857106554
68_0,-0.2658598755234303,0.19494164135403727,0.5625933326879514,0.13711621439549856,0.17210600178706728
69_0,1.3096787225969748,0.5575082609424385,1.698150382076535,-0.35414678687426465,-0.6384577485649274
69_1,0.30706325106580795,0.5575082609424385,0.43642032720033097,-0.23133103655682383,-0.3682698317809292
70_1,1.0232171593023558,0.3762249511482379,0.057901310737469784,0.2599319647129394,-0.9086456653489257
70_0,0.8799863776550462,-1.4366081467937684,-0.8253097276758731,0.6283792156652618,0.9826697521390619
71_1,0.020601687771188794,-0.5301915978227653,0.43642032720033097,0.01430046407805777,-0.3682698317809292
71_0,0.7367555960077367,1.282641500119241,0.3102473217127106,0.13711621439549856,0.5773878769630646
72_1,-0.2658598755234303,0.9200748805308399,-0.44679071121301184,-1.5823042900486726,-0.2331758733889301
72_0,0.7367555960077367,-0.7114749076169659,-1.8346937715768363,0.6283792156652618,0.44229391857106554
